TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,WeatherAssessment,Progress,Weekend,DayCount,Delay
119.0,108.0,1.0,1.0,107.0,526.0,64096.0,50.0,89.91596638655463,0.0,584.0,372.0
137.0,100.0,3.0,3.0,97.0,512.0,65812.0,16.666666666666664,70.8029197080292,0.0,416.0,335.0
108.0,73.0,2.0,2.0,71.0,393.0,43830.0,16.666666666666664,65.74074074074075,0.0,444.0,332.0
142.0,50.0,3.0,3.0,47.0,257.0,30267.0,14.285714285714285,33.098591549295776,0.0,192.0,338.0
149.0,38.0,2.0,2.0,36.0,211.0,26141.0,42.85714285714285,24.161073825503358,1.0,165.0,447.0
129.0,55.0,3.0,3.0,52.0,287.0,32371.0,12.5,40.310077519379846,1.0,193.0,337.0
91.0,77.0,1.0,1.0,76.0,410.0,51298.0,16.666666666666664,83.51648351648352,1.0,501.0,340.0
147.0,95.0,3.0,3.0,92.0,496.0,62476.0,50.0,62.585034013605444,1.0,333.0,292.0
84.0,19.0,2.0,2.0,17.0,109.0,12344.0,66.66666666666666,20.238095238095237,1.0,109.0,348.0
118.0,96.0,2.0,2.0,94.0,481.0,63586.0,14.285714285714285,79.66101694915254,1.0,501.0,364.0
118.0,23.0,2.0,2.0,21.0,110.0,15338.0,71.42857142857143,17.796610169491526,1.0,109.0,442.0
143.0,19.0,2.0,2.0,17.0,104.0,14717.0,16.666666666666664,11.888111888111888,1.0,81.0,398.0
136.0,22.0,2.0,2.0,20.0,122.0,14323.0,62.5,14.705882352941178,1.0,109.0,303.0
100.0,43.0,2.0,2.0,41.0,230.0,27108.0,37.5,41.0,1.0,249.0,392.0
90.0,44.0,2.0,2.0,42.0,231.0,30344.0,0.0,46.666666666666664,1.0,277.0,396.0
142.0,42.0,2.0,2.0,40.0,238.0,26343.0,14.285714285714285,28.169014084507044,1.0,305.0,417.0
85.0,3.0,2.0,1.0,1.0,33.0,2072.0,85.71428571428571,1.1764705882352942,1.0,25.0,395.0
95.0,6.0,2.0,2.0,4.0,56.0,4864.0,28.57142857142857,4.2105263157894735,1.0,81.0,333.0
136.0,35.0,2.0,2.0,33.0,193.0,24466.0,50.0,24.264705882352942,1.0,165.0,320.0
125.0,21.0,3.0,3.0,18.0,118.0,15731.0,28.57142857142857,14.399999999999999,1.0,81.0,310.0
119.0,108.0,1.0,1.0,107.0,527.0,64096.0,50.0,89.91596638655463,1.0,585.0,372.0
137.0,100.0,3.0,3.0,97.0,512.0,65812.0,16.666666666666664,70.8029197080292,1.0,417.0,335.0
108.0,73.0,2.0,2.0,71.0,393.0,43830.0,16.666666666666664,65.74074074074075,1.0,445.0,332.0
142.0,50.0,3.0,3.0,47.0,258.0,30267.0,14.285714285714285,33.098591549295776,1.0,193.0,338.0
149.0,38.0,2.0,2.0,36.0,211.0,26141.0,42.85714285714285,24.161073825503358,1.0,166.0,447.0
129.0,55.0,3.0,3.0,52.0,289.0,32371.0,12.5,40.310077519379846,1.0,194.0,337.0
91.0,77.0,1.0,1.0,76.0,410.0,51298.0,16.666666666666664,83.51648351648352,1.0,502.0,340.0
147.0,96.0,3.0,3.0,93.0,497.0,62766.0,50.0,63.26530612244898,1.0,334.0,292.0
84.0,19.0,2.0,2.0,17.0,109.0,12344.0,66.66666666666666,20.238095238095237,1.0,110.0,348.0
118.0,96.0,2.0,2.0,94.0,481.0,63586.0,14.285714285714285,79.66101694915254,1.0,502.0,364.0
118.0,23.0,2.0,2.0,21.0,110.0,15338.0,71.42857142857143,17.796610169491526,1.0,110.0,442.0
143.0,19.0,2.0,2.0,17.0,104.0,14717.0,16.666666666666664,11.888111888111888,1.0,82.0,398.0
136.0,22.0,2.0,2.0,20.0,122.0,14323.0,62.5,14.705882352941178,1.0,110.0,303.0
100.0,43.0,2.0,2.0,41.0,230.0,27108.0,37.5,41.0,1.0,250.0,392.0
90.0,44.0,2.0,2.0,42.0,231.0,30344.0,0.0,46.666666666666664,1.0,278.0,396.0
142.0,42.0,2.0,2.0,40.0,238.0,26343.0,14.285714285714285,28.169014084507044,1.0,306.0,417.0
85.0,3.0,2.0,1.0,1.0,33.0,2072.0,85.71428571428571,1.1764705882352942,1.0,26.0,395.0
95.0,6.0,2.0,2.0,4.0,56.0,4864.0,28.57142857142857,4.2105263157894735,1.0,82.0,333.0
136.0,36.0,2.0,2.0,34.0,194.0,25209.0,50.0,25.0,1.0,166.0,320.0
125.0,21.0,3.0,3.0,18.0,118.0,15731.0,28.57142857142857,14.399999999999999,1.0,82.0,310.0
119.0,108.0,1.0,1.0,107.0,528.0,64096.0,50.0,89.91596638655463,1.0,586.0,372.0
137.0,100.0,3.0,3.0,97.0,512.0,65812.0,16.666666666666664,70.8029197080292,1.0,418.0,335.0
108.0,73.0,2.0,2.0,71.0,393.0,43830.0,16.666666666666664,65.74074074074075,1.0,446.0,332.0
142.0,50.0,3.0,3.0,47.0,258.0,30267.0,14.285714285714285,33.098591549295776,1.0,194.0,338.0
149.0,38.0,2.0,2.0,36.0,212.0,26141.0,42.85714285714285,24.161073825503358,0.0,167.0,447.0
129.0,55.0,3.0,3.0,52.0,290.0,32371.0,12.5,40.310077519379846,0.0,195.0,337.0
91.0,78.0,1.0,1.0,77.0,411.0,51756.0,16.666666666666664,84.61538461538461,0.0,503.0,340.0
147.0,98.0,3.0,3.0,95.0,502.0,63779.0,50.0,64.62585034013605,0.0,335.0,292.0
84.0,19.0,2.0,2.0,17.0,110.0,12344.0,66.66666666666666,20.238095238095237,0.0,111.0,348.0
118.0,97.0,2.0,2.0,95.0,482.0,63849.0,14.285714285714285,80.50847457627118,0.0,503.0,364.0
118.0,23.0,2.0,2.0,21.0,110.0,15338.0,71.42857142857143,17.796610169491526,0.0,111.0,442.0
143.0,19.0,2.0,2.0,17.0,105.0,14717.0,16.666666666666664,11.888111888111888,0.0,83.0,398.0
136.0,22.0,2.0,2.0,20.0,122.0,14323.0,62.5,14.705882352941178,0.0,111.0,303.0
100.0,44.0,2.0,2.0,42.0,232.0,27470.0,37.5,42.0,0.0,251.0,392.0
90.0,44.0,2.0,2.0,42.0,232.0,30344.0,0.0,46.666666666666664,0.0,279.0,396.0
142.0,42.0,2.0,2.0,40.0,239.0,26343.0,14.285714285714285,28.169014084507044,0.0,307.0,417.0
85.0,4.0,2.0,2.0,2.0,35.0,4546.0,85.71428571428571,2.3529411764705883,0.0,27.0,395.0
95.0,6.0,2.0,2.0,4.0,58.0,4864.0,28.57142857142857,4.2105263157894735,0.0,83.0,333.0
136.0,36.0,2.0,2.0,34.0,195.0,25209.0,50.0,25.0,0.0,167.0,320.0
125.0,21.0,3.0,3.0,18.0,120.0,15731.0,28.57142857142857,14.399999999999999,0.0,83.0,310.0
119.0,108.0,1.0,1.0,107.0,529.0,64096.0,50.0,89.91596638655463,0.0,587.0,372.0
137.0,101.0,3.0,3.0,98.0,515.0,66561.0,16.666666666666664,71.53284671532847,0.0,419.0,335.0
108.0,73.0,2.0,2.0,71.0,394.0,43830.0,16.666666666666664,65.74074074074075,0.0,447.0,332.0
142.0,51.0,3.0,3.0,48.0,261.0,30959.0,14.285714285714285,33.80281690140845,0.0,195.0,338.0
149.0,38.0,2.0,2.0,36.0,213.0,26141.0,42.85714285714285,24.161073825503358,0.0,168.0,447.0
129.0,55.0,3.0,3.0,52.0,290.0,32371.0,12.5,40.310077519379846,0.0,196.0,337.0
91.0,78.0,1.0,1.0,77.0,411.0,51756.0,16.666666666666664,84.61538461538461,0.0,504.0,340.0
147.0,98.0,3.0,3.0,95.0,505.0,63779.0,50.0,64.62585034013605,0.0,336.0,292.0
84.0,20.0,2.0,2.0,18.0,112.0,13237.0,66.66666666666666,21.428571428571427,0.0,112.0,348.0
118.0,97.0,2.0,2.0,95.0,484.0,63849.0,14.285714285714285,80.50847457627118,0.0,504.0,364.0
118.0,23.0,2.0,2.0,21.0,111.0,15338.0,71.42857142857143,17.796610169491526,0.0,112.0,442.0
143.0,19.0,2.0,2.0,17.0,106.0,14717.0,16.666666666666664,11.888111888111888,0.0,84.0,398.0
136.0,22.0,2.0,2.0,20.0,123.0,14323.0,62.5,14.705882352941178,0.0,112.0,303.0
100.0,44.0,2.0,2.0,42.0,233.0,27470.0,37.5,42.0,0.0,252.0,392.0
90.0,44.0,2.0,2.0,42.0,233.0,30344.0,0.0,46.666666666666664,0.0,280.0,396.0
142.0,42.0,2.0,2.0,40.0,241.0,26343.0,14.285714285714285,28.169014084507044,0.0,308.0,417.0
85.0,4.0,2.0,2.0,2.0,37.0,4546.0,85.71428571428571,2.3529411764705883,0.0,28.0,395.0
95.0,7.0,2.0,2.0,5.0,61.0,5169.0,28.57142857142857,5.263157894736842,0.0,84.0,333.0
136.0,36.0,2.0,2.0,34.0,195.0,25209.0,50.0,25.0,0.0,168.0,320.0
125.0,21.0,3.0,3.0,18.0,122.0,15731.0,28.57142857142857,14.399999999999999,0.0,84.0,310.0
119.0,108.0,1.0,1.0,107.0,529.0,64096.0,50.0,89.91596638655463,0.0,588.0,372.0
137.0,101.0,3.0,3.0,98.0,515.0,66561.0,16.666666666666664,71.53284671532847,0.0,420.0,335.0
108.0,73.0,2.0,2.0,71.0,395.0,43830.0,16.666666666666664,65.74074074074075,0.0,448.0,332.0
142.0,51.0,3.0,3.0,48.0,264.0,30959.0,14.285714285714285,33.80281690140845,0.0,196.0,338.0
149.0,38.0,2.0,2.0,36.0,213.0,26141.0,42.85714285714285,24.161073825503358,0.0,169.0,447.0
129.0,55.0,3.0,3.0,52.0,290.0,32371.0,12.5,40.310077519379846,0.0,197.0,337.0
91.0,78.0,1.0,1.0,77.0,411.0,51756.0,16.666666666666664,84.61538461538461,0.0,505.0,340.0
147.0,98.0,3.0,3.0,95.0,506.0,63779.0,50.0,64.62585034013605,0.0,337.0,292.0
84.0,20.0,2.0,2.0,18.0,114.0,13237.0,66.66666666666666,21.428571428571427,0.0,113.0,348.0
118.0,97.0,1.0,1.0,96.0,485.0,64352.0,14.285714285714285,81.35593220338984,0.0,505.0,364.0
118.0,24.0,2.0,2.0,22.0,112.0,16109.0,71.42857142857143,18.64406779661017,0.0,113.0,442.0
143.0,19.0,2.0,2.0,17.0,107.0,14717.0,16.666666666666664,11.888111888111888,0.0,85.0,398.0
136.0,22.0,2.0,2.0,20.0,123.0,14323.0,62.5,14.705882352941178,0.0,113.0,303.0
100.0,44.0,2.0,2.0,42.0,233.0,27470.0,37.5,42.0,0.0,253.0,392.0
90.0,44.0,2.0,2.0,42.0,233.0,30344.0,0.0,46.666666666666664,0.0,281.0,396.0
142.0,42.0,2.0,2.0,40.0,241.0,26343.0,14.285714285714285,28.169014084507044,0.0,309.0,417.0
85.0,4.0,2.0,2.0,2.0,37.0,4546.0,85.71428571428571,2.3529411764705883,0.0,29.0,395.0
95.0,7.0,2.0,2.0,5.0,63.0,5169.0,28.57142857142857,5.263157894736842,0.0,85.0,333.0
136.0,36.0,2.0,2.0,34.0,195.0,25209.0,50.0,25.0,0.0,169.0,320.0
125.0,21.0,3.0,3.0,18.0,122.0,15731.0,28.57142857142857,14.399999999999999,0.0,85.0,310.0
119.0,108.0,1.0,1.0,107.0,529.0,64096.0,50.0,89.91596638655463,0.0,589.0,372.0
137.0,101.0,3.0,3.0,98.0,516.0,66561.0,16.666666666666664,71.53284671532847,0.0,421.0,335.0
108.0,73.0,2.0,2.0,71.0,397.0,43830.0,16.666666666666664,65.74074074074075,0.0,449.0,332.0
142.0,51.0,3.0,3.0,48.0,265.0,30959.0,14.285714285714285,33.80281690140845,0.0,197.0,338.0
149.0,39.0,2.0,2.0,37.0,216.0,26610.0,42.85714285714285,24.832214765100673,0.0,170.0,447.0
129.0,55.0,3.0,3.0,52.0,291.0,32371.0,12.5,40.310077519379846,0.0,198.0,337.0
91.0,78.0,1.0,1.0,77.0,411.0,51756.0,16.666666666666664,84.61538461538461,0.0,506.0,340.0
147.0,98.0,3.0,3.0,95.0,507.0,63779.0,50.0,64.62585034013605,0.0,338.0,292.0
84.0,20.0,2.0,2.0,18.0,116.0,13237.0,66.66666666666666,21.428571428571427,0.0,114.0,348.0
118.0,97.0,1.0,1.0,96.0,486.0,64352.0,14.285714285714285,81.35593220338984,0.0,506.0,364.0
118.0,24.0,2.0,2.0,22.0,113.0,16109.0,71.42857142857143,18.64406779661017,0.0,114.0,442.0
143.0,20.0,2.0,2.0,18.0,110.0,15403.0,16.666666666666664,12.587412587412588,0.0,86.0,398.0
136.0,23.0,2.0,2.0,21.0,125.0,14822.0,62.5,15.441176470588236,0.0,114.0,303.0
100.0,44.0,2.0,2.0,42.0,235.0,27470.0,37.5,42.0,0.0,254.0,392.0
90.0,45.0,2.0,2.0,43.0,235.0,30858.0,0.0,47.77777777777778,0.0,282.0,396.0
142.0,42.0,2.0,2.0,40.0,243.0,26343.0,14.285714285714285,28.169014084507044,0.0,310.0,417.0
85.0,4.0,2.0,2.0,2.0,37.0,4546.0,85.71428571428571,2.3529411764705883,0.0,30.0,395.0
95.0,7.0,2.0,2.0,5.0,65.0,5169.0,28.57142857142857,5.263157894736842,0.0,86.0,333.0
136.0,37.0,2.0,2.0,35.0,197.0,25459.0,50.0,25.735294117647058,0.0,170.0,320.0
125.0,21.0,3.0,3.0,18.0,122.0,15731.0,28.57142857142857,14.399999999999999,0.0,86.0,310.0
119.0,108.0,1.0,1.0,107.0,530.0,64096.0,50.0,89.91596638655463,0.0,590.0,372.0
137.0,101.0,3.0,3.0,98.0,516.0,66561.0,16.666666666666664,71.53284671532847,0.0,422.0,335.0
108.0,73.0,2.0,2.0,71.0,399.0,43830.0,16.666666666666664,65.74074074074075,0.0,450.0,332.0
142.0,52.0,3.0,3.0,49.0,268.0,31764.0,14.285714285714285,34.50704225352113,0.0,198.0,338.0
149.0,40.0,2.0,2.0,38.0,218.0,27081.0,42.85714285714285,25.503355704697988,0.0,171.0,447.0
129.0,56.0,3.0,3.0,53.0,293.0,33125.0,12.5,41.08527131782946,0.0,199.0,337.0
91.0,78.0,1.0,1.0,77.0,411.0,51756.0,16.666666666666664,84.61538461538461,0.0,507.0,340.0
147.0,99.0,3.0,3.0,96.0,509.0,64645.0,50.0,65.3061224489796,0.0,339.0,292.0
84.0,20.0,2.0,2.0,18.0,117.0,13237.0,66.66666666666666,21.428571428571427,0.0,115.0,348.0
118.0,97.0,1.0,1.0,96.0,486.0,64352.0,14.285714285714285,81.35593220338984,0.0,507.0,364.0
118.0,24.0,2.0,2.0,22.0,113.0,16109.0,71.42857142857143,18.64406779661017,0.0,115.0,442.0
143.0,20.0,2.0,2.0,18.0,110.0,15403.0,16.666666666666664,12.587412587412588,0.0,87.0,398.0
136.0,24.0,2.0,2.0,22.0,128.0,15174.0,62.5,16.176470588235293,0.0,115.0,303.0
100.0,44.0,2.0,2.0,42.0,236.0,27470.0,37.5,42.0,0.0,255.0,392.0
90.0,45.0,2.0,2.0,43.0,236.0,30858.0,0.0,47.77777777777778,0.0,283.0,396.0
142.0,42.0,2.0,2.0,40.0,244.0,26343.0,14.285714285714285,28.169014084507044,0.0,311.0,417.0
85.0,4.0,2.0,2.0,2.0,37.0,4546.0,85.71428571428571,2.3529411764705883,0.0,31.0,395.0
95.0,7.0,2.0,2.0,5.0,65.0,5169.0,28.57142857142857,5.263157894736842,0.0,87.0,333.0
136.0,37.0,2.0,2.0,35.0,198.0,25459.0,50.0,25.735294117647058,0.0,171.0,320.0
125.0,21.0,3.0,3.0,18.0,122.0,15731.0,28.57142857142857,14.399999999999999,0.0,87.0,310.0
119.0,108.0,1.0,1.0,107.0,531.0,64096.0,50.0,89.91596638655463,0.0,591.0,372.0
137.0,101.0,3.0,3.0,98.0,516.0,66561.0,16.666666666666664,71.53284671532847,0.0,423.0,335.0
108.0,73.0,2.0,2.0,71.0,400.0,43830.0,16.666666666666664,65.74074074074075,0.0,451.0,332.0
142.0,52.0,3.0,3.0,49.0,269.0,31764.0,14.285714285714285,34.50704225352113,0.0,199.0,338.0
149.0,40.0,2.0,2.0,38.0,218.0,27081.0,42.85714285714285,25.503355704697988,1.0,172.0,447.0
129.0,56.0,3.0,3.0,53.0,295.0,33125.0,12.5,41.08527131782946,1.0,200.0,337.0
91.0,78.0,1.0,1.0,77.0,411.0,51756.0,16.666666666666664,84.61538461538461,1.0,508.0,340.0
147.0,100.0,3.0,3.0,97.0,510.0,64985.0,50.0,65.98639455782312,1.0,340.0,292.0
84.0,20.0,2.0,2.0,18.0,117.0,13237.0,66.66666666666666,21.428571428571427,1.0,116.0,348.0
118.0,97.0,1.0,1.0,96.0,486.0,64352.0,14.285714285714285,81.35593220338984,1.0,508.0,364.0
118.0,24.0,2.0,2.0,22.0,113.0,16109.0,71.42857142857143,18.64406779661017,1.0,116.0,442.0
143.0,20.0,2.0,2.0,18.0,110.0,15403.0,16.666666666666664,12.587412587412588,1.0,88.0,398.0
136.0,24.0,2.0,2.0,22.0,129.0,15174.0,62.5,16.176470588235293,1.0,116.0,303.0
100.0,44.0,2.0,2.0,42.0,237.0,27470.0,37.5,42.0,1.0,256.0,392.0
90.0,45.0,2.0,2.0,43.0,236.0,30858.0,0.0,47.77777777777778,1.0,284.0,396.0
142.0,43.0,2.0,2.0,41.0,246.0,26560.0,14.285714285714285,28.87323943661972,1.0,312.0,417.0
85.0,4.0,2.0,2.0,2.0,37.0,4546.0,85.71428571428571,2.3529411764705883,1.0,32.0,395.0
95.0,8.0,2.0,2.0,6.0,66.0,5541.0,28.57142857142857,6.315789473684211,1.0,88.0,333.0
136.0,37.0,2.0,2.0,35.0,199.0,25459.0,50.0,25.735294117647058,1.0,172.0,320.0
125.0,21.0,3.0,3.0,18.0,122.0,15731.0,28.57142857142857,14.399999999999999,1.0,88.0,310.0
119.0,108.0,1.0,1.0,107.0,532.0,64096.0,50.0,89.91596638655463,1.0,592.0,372.0
137.0,101.0,3.0,3.0,98.0,516.0,66561.0,16.666666666666664,71.53284671532847,1.0,424.0,335.0
108.0,73.0,2.0,2.0,71.0,400.0,43830.0,16.666666666666664,65.74074074074075,1.0,452.0,332.0
142.0,52.0,3.0,3.0,49.0,269.0,31764.0,14.285714285714285,34.50704225352113,1.0,200.0,338.0
149.0,40.0,2.0,2.0,38.0,218.0,27081.0,42.85714285714285,25.503355704697988,1.0,173.0,447.0
129.0,56.0,3.0,3.0,53.0,295.0,33125.0,12.5,41.08527131782946,1.0,201.0,337.0
91.0,78.0,1.0,1.0,77.0,411.0,51756.0,16.666666666666664,84.61538461538461,1.0,509.0,340.0
147.0,100.0,3.0,3.0,97.0,510.0,64985.0,50.0,65.98639455782312,1.0,341.0,292.0
84.0,20.0,2.0,2.0,18.0,117.0,13237.0,66.66666666666666,21.428571428571427,1.0,117.0,348.0
118.0,97.0,1.0,1.0,96.0,486.0,64352.0,14.285714285714285,81.35593220338984,1.0,509.0,364.0
118.0,24.0,2.0,2.0,22.0,113.0,16109.0,71.42857142857143,18.64406779661017,1.0,117.0,442.0
143.0,20.0,2.0,2.0,18.0,110.0,15403.0,16.666666666666664,12.587412587412588,1.0,89.0,398.0
136.0,24.0,2.0,2.0,22.0,129.0,15174.0,62.5,16.176470588235293,1.0,117.0,303.0
100.0,44.0,2.0,2.0,42.0,237.0,27470.0,37.5,42.0,1.0,257.0,392.0
90.0,45.0,2.0,2.0,43.0,236.0,30858.0,0.0,47.77777777777778,1.0,285.0,396.0
142.0,43.0,2.0,2.0,41.0,246.0,26560.0,14.285714285714285,28.87323943661972,1.0,313.0,417.0
85.0,4.0,2.0,2.0,2.0,37.0,4546.0,85.71428571428571,2.3529411764705883,1.0,33.0,395.0
95.0,8.0,2.0,2.0,6.0,66.0,5541.0,28.57142857142857,6.315789473684211,1.0,89.0,333.0
136.0,37.0,2.0,2.0,35.0,199.0,25459.0,50.0,25.735294117647058,1.0,173.0,320.0
125.0,21.0,3.0,3.0,18.0,122.0,15731.0,28.57142857142857,14.399999999999999,1.0,89.0,310.0
119.0,108.0,1.0,1.0,107.0,532.0,64096.0,50.0,89.91596638655463,1.0,593.0,372.0
137.0,101.0,3.0,3.0,98.0,516.0,66561.0,16.666666666666664,71.53284671532847,1.0,425.0,335.0
108.0,73.0,2.0,2.0,71.0,400.0,43830.0,16.666666666666664,65.74074074074075,1.0,453.0,332.0
142.0,52.0,3.0,3.0,49.0,269.0,31764.0,14.285714285714285,34.50704225352113,1.0,201.0,338.0
149.0,41.0,2.0,2.0,39.0,220.0,27420.0,42.85714285714285,26.174496644295303,0.0,174.0,447.0
129.0,56.0,3.0,3.0,53.0,297.0,33125.0,12.5,41.08527131782946,0.0,202.0,337.0
91.0,78.0,1.0,1.0,77.0,411.0,51756.0,16.666666666666664,84.61538461538461,0.0,510.0,340.0
147.0,101.0,3.0,3.0,98.0,512.0,65854.0,50.0,66.66666666666666,0.0,342.0,292.0
84.0,21.0,2.0,2.0,19.0,119.0,13733.0,66.66666666666666,22.61904761904762,0.0,118.0,348.0
118.0,97.0,1.0,1.0,96.0,487.0,64352.0,14.285714285714285,81.35593220338984,0.0,510.0,364.0
118.0,25.0,2.0,2.0,23.0,116.0,16360.0,71.42857142857143,19.491525423728813,0.0,118.0,442.0
143.0,20.0,2.0,2.0,18.0,112.0,15403.0,16.666666666666664,12.587412587412588,0.0,90.0,398.0
136.0,25.0,2.0,2.0,23.0,130.0,16052.0,62.5,16.911764705882355,0.0,118.0,303.0
100.0,44.0,2.0,2.0,42.0,237.0,27470.0,37.5,42.0,0.0,258.0,392.0
90.0,46.0,2.0,2.0,44.0,238.0,31259.0,0.0,48.888888888888886,0.0,286.0,396.0
142.0,43.0,2.0,2.0,41.0,247.0,26560.0,14.285714285714285,28.87323943661972,0.0,314.0,417.0
85.0,4.0,2.0,2.0,2.0,38.0,4546.0,85.71428571428571,2.3529411764705883,0.0,34.0,395.0
95.0,9.0,2.0,2.0,7.0,67.0,6239.0,28.57142857142857,7.368421052631578,0.0,90.0,333.0
136.0,37.0,2.0,2.0,35.0,200.0,25459.0,50.0,25.735294117647058,0.0,174.0,320.0
125.0,22.0,3.0,3.0,19.0,124.0,16046.0,28.57142857142857,15.2,0.0,90.0,310.0
119.0,109.0,1.0,1.0,108.0,534.0,64630.0,50.0,90.75630252100841,0.0,594.0,372.0
137.0,102.0,3.0,3.0,99.0,519.0,66997.0,16.666666666666664,72.26277372262774,0.0,426.0,335.0
108.0,73.0,2.0,2.0,71.0,401.0,43830.0,16.666666666666664,65.74074074074075,0.0,454.0,332.0
142.0,52.0,3.0,3.0,49.0,271.0,31764.0,14.285714285714285,34.50704225352113,0.0,202.0,338.0
149.0,41.0,2.0,2.0,39.0,221.0,27420.0,42.85714285714285,26.174496644295303,0.0,175.0,447.0
129.0,57.0,3.0,3.0,54.0,298.0,33554.0,12.5,41.86046511627907,0.0,203.0,337.0
91.0,78.0,1.0,1.0,77.0,411.0,51756.0,16.666666666666664,84.61538461538461,0.0,511.0,340.0
147.0,101.0,3.0,3.0,98.0,514.0,65854.0,50.0,66.66666666666666,0.0,343.0,292.0
84.0,21.0,2.0,2.0,19.0,121.0,13733.0,66.66666666666666,22.61904761904762,0.0,119.0,348.0
118.0,97.0,1.0,1.0,96.0,487.0,64352.0,14.285714285714285,81.35593220338984,0.0,511.0,364.0
118.0,25.0,2.0,2.0,23.0,118.0,16360.0,71.42857142857143,19.491525423728813,0.0,119.0,442.0
143.0,21.0,2.0,2.0,19.0,115.0,16020.0,16.666666666666664,13.286713286713287,0.0,91.0,398.0
136.0,25.0,2.0,2.0,23.0,132.0,16052.0,62.5,16.911764705882355,0.0,119.0,303.0
100.0,44.0,2.0,2.0,42.0,238.0,27470.0,37.5,42.0,0.0,259.0,392.0
90.0,47.0,2.0,2.0,45.0,241.0,31726.0,0.0,50.0,0.0,287.0,396.0
142.0,45.0,2.0,2.0,43.0,250.0,28351.0,14.285714285714285,30.28169014084507,0.0,315.0,417.0
85.0,4.0,2.0,2.0,2.0,39.0,4546.0,85.71428571428571,2.3529411764705883,0.0,35.0,395.0
95.0,9.0,2.0,2.0,7.0,68.0,6239.0,28.57142857142857,7.368421052631578,0.0,91.0,333.0
136.0,38.0,3.0,2.0,35.0,203.0,25459.0,50.0,25.735294117647058,0.0,175.0,320.0
125.0,22.0,3.0,3.0,19.0,126.0,16046.0,28.57142857142857,15.2,0.0,91.0,310.0
119.0,109.0,1.0,1.0,108.0,534.0,64630.0,50.0,90.75630252100841,0.0,595.0,372.0
137.0,102.0,3.0,3.0,99.0,520.0,66997.0,16.666666666666664,72.26277372262774,0.0,427.0,335.0
108.0,74.0,2.0,2.0,72.0,402.0,44789.0,16.666666666666664,66.66666666666666,0.0,455.0,332.0
142.0,52.0,3.0,3.0,49.0,273.0,31764.0,14.285714285714285,34.50704225352113,0.0,203.0,338.0
149.0,41.0,2.0,2.0,39.0,222.0,27420.0,42.85714285714285,26.174496644295303,0.0,176.0,447.0
129.0,59.0,3.0,3.0,56.0,302.0,34747.0,12.5,43.41085271317829,0.0,204.0,337.0
91.0,78.0,1.0,1.0,77.0,412.0,51756.0,16.666666666666664,84.61538461538461,0.0,512.0,340.0
147.0,101.0,3.0,3.0,98.0,514.0,65854.0,50.0,66.66666666666666,0.0,344.0,292.0
84.0,21.0,2.0,2.0,19.0,123.0,13733.0,66.66666666666666,22.61904761904762,0.0,120.0,348.0
118.0,97.0,1.0,1.0,96.0,487.0,64352.0,14.285714285714285,81.35593220338984,0.0,512.0,364.0
118.0,25.0,2.0,2.0,23.0,120.0,16360.0,71.42857142857143,19.491525423728813,0.0,120.0,442.0
143.0,21.0,2.0,2.0,19.0,115.0,16020.0,16.666666666666664,13.286713286713287,0.0,92.0,398.0
136.0,25.0,2.0,2.0,23.0,133.0,16052.0,62.5,16.911764705882355,0.0,120.0,303.0
100.0,46.0,2.0,2.0,44.0,241.0,28336.0,37.5,44.0,0.0,260.0,392.0
90.0,47.0,2.0,2.0,45.0,243.0,31726.0,0.0,50.0,0.0,288.0,396.0
142.0,45.0,2.0,2.0,43.0,251.0,28351.0,14.285714285714285,30.28169014084507,0.0,316.0,417.0
85.0,4.0,2.0,2.0,2.0,39.0,4546.0,85.71428571428571,2.3529411764705883,0.0,36.0,395.0
95.0,9.0,2.0,2.0,7.0,69.0,6239.0,28.57142857142857,7.368421052631578,0.0,92.0,333.0
136.0,38.0,3.0,2.0,35.0,205.0,25459.0,50.0,25.735294117647058,0.0,176.0,320.0
125.0,23.0,3.0,3.0,20.0,128.0,16653.0,28.57142857142857,16.0,0.0,92.0,310.0
119.0,109.0,1.0,1.0,108.0,534.0,64630.0,50.0,90.75630252100841,0.0,596.0,372.0
137.0,102.0,3.0,3.0,99.0,521.0,66997.0,16.666666666666664,72.26277372262774,0.0,428.0,335.0
108.0,74.0,2.0,2.0,72.0,402.0,44789.0,16.666666666666664,66.66666666666666,0.0,456.0,332.0
142.0,52.0,3.0,3.0,49.0,275.0,31764.0,14.285714285714285,34.50704225352113,0.0,204.0,338.0
149.0,42.0,2.0,2.0,40.0,224.0,28052.0,42.85714285714285,26.845637583892618,0.0,177.0,447.0
129.0,59.0,3.0,3.0,56.0,302.0,34747.0,12.5,43.41085271317829,0.0,205.0,337.0
91.0,78.0,1.0,1.0,77.0,413.0,51756.0,16.666666666666664,84.61538461538461,0.0,513.0,340.0
147.0,102.0,3.0,3.0,99.0,516.0,66607.0,50.0,67.3469387755102,0.0,345.0,292.0
84.0,21.0,2.0,2.0,19.0,124.0,13733.0,66.66666666666666,22.61904761904762,0.0,121.0,348.0
118.0,97.0,1.0,1.0,96.0,487.0,64352.0,14.285714285714285,81.35593220338984,0.0,513.0,364.0
118.0,25.0,2.0,2.0,23.0,121.0,16360.0,71.42857142857143,19.491525423728813,0.0,121.0,442.0
