ID,Name,StartDate,EndDate,ParentTaskID,Cost,Priority,Progress,ProjectID,ActualStartDate,ActualEndDate,Status,Duration,AssigneeID,Trade,CreateDate,WorkerScore
779,break,2021-03-12,2021-03-17,778.0,696.00,Normal,0,7,,,Not Started,5,1,12,2024-07-09,82
780,real,2021-03-19,2021-03-23,779.0,336.00,Normal,0,7,,,Not Started,4,1,12,2024-07-09,50
781,only,2021-03-26,2021-03-31,780.0,487.00,Normal,0,7,,,Not Started,5,1,1,2024-07-09,74
782,cut,2021-04-02,2021-04-09,781.0,303.00,Normal,0,7,,,Not Started,7,1,4,2024-07-09,58
783,top,2021-04-13,2021-04-16,782.0,506.00,Normal,0,7,,,Not Started,3,1,20,2024-07-09,53
784,pattern,2021-04-16,2021-04-22,783.0,286.00,Normal,0,7,,,Not Started,6,1,13,2024-07-09,96
785,she,2020-05-19,2020-06-07,,2549.00,Critical,0,7,,,Not Started,19,1,36,2024-07-09,39
786,house,2020-06-12,2020-06-16,785.0,632.00,Normal,0,7,,,Not Started,4,1,12,2024-07-09,67
787,knowledge,2020-06-19,2020-06-27,786.0,272.00,Normal,0,7,,,Not Started,8,1,21,2024-07-09,82
788,chance,2020-07-02,2020-07-04,787.0,258.00,Normal,0,7,,,Not Started,2,1,1,2024-07-09,84
789,gun,2020-07-03,2020-07-05,788.0,485.00,Normal,0,7,,,Not Started,2,1,6,2024-07-09,55
790,soldier,2020-07-08,2020-07-13,789.0,416.00,Normal,0,7,,,Not Started,5,1,5,2024-07-09,96
791,really,2020-07-14,2020-07-19,790.0,930.00,Normal,0,7,,,Not Started,5,1,19,2024-07-09,84
792,far,2020-07-20,2020-07-26,791.0,312.00,Normal,0,7,,,Not Started,6,1,15,2024-07-09,88
793,among,2020-07-29,2020-08-04,792.0,762.00,Normal,0,7,,,Not Started,6,1,3,2024-07-09,64
794,onto,2020-08-07,2020-08-09,793.0,733.00,Normal,0,7,,,Not Started,2,1,20,2024-07-09,37
795,particularly,2020-08-11,2020-08-16,794.0,496.00,Normal,0,7,,,Not Started,5,1,5,2024-07-09,96
796,probably,2020-08-18,2020-08-23,795.0,263.00,Normal,0,7,,,Not Started,5,1,5,2024-07-09,59
797,rock,2020-08-26,2020-09-02,796.0,765.00,Normal,0,7,,,Not Started,7,1,9,2024-07-09,75
798,blood,2020-09-05,2020-09-12,797.0,443.00,Normal,0,7,,,Not Started,7,1,14,2024-07-09,72
799,class,2020-09-14,2020-09-18,798.0,667.00,Normal,0,7,,,Not Started,4,1,4,2024-07-09,77
800,way,2020-09-19,2020-09-26,799.0,905.00,Normal,0,7,,,Not Started,7,1,19,2024-07-09,92
801,new,2020-09-28,2020-10-05,800.0,626.00,Normal,0,7,,,Not Started,7,1,8,2024-07-09,34
802,film,2020-10-08,2020-10-15,801.0,334.00,Normal,0,7,,,Not Started,7,1,11,2024-07-09,40
803,hotel,2020-10-18,2020-10-24,802.0,775.00,Normal,0,7,,,Not Started,6,1,2,2024-07-09,82
804,should,2020-10-24,2020-10-26,803.0,921.00,Normal,0,7,,,Not Started,2,1,4,2024-07-09,73
805,finally,2020-10-26,2020-11-02,804.0,558.00,Normal,0,7,,,Not Started,7,1,15,2024-07-09,36
806,week,2020-11-04,2020-11-06,805.0,783.00,Normal,0,7,,,Not Started,2,1,4,2024-07-09,89
807,easy,2020-11-05,2020-11-10,806.0,990.00,Normal,0,7,,,Not Started,5,1,1,2024-07-09,51
808,dark,2020-11-13,2020-11-19,807.0,439.00,Normal,0,7,,,Not Started,6,1,21,2024-07-09,49
809,think,2020-11-21,2020-11-29,808.0,345.00,Normal,0,7,,,Not Started,8,1,14,2024-07-09,44
810,trial,2020-12-03,2020-12-07,809.0,974.00,Normal,0,7,,,Not Started,4,1,18,2024-07-09,94
811,study,2020-12-10,2020-12-12,810.0,941.00,Normal,0,7,,,Not Started,2,1,4,2024-07-09,90
812,firm,2020-12-13,2020-12-21,811.0,669.00,Normal,0,7,,,Not Started,8,1,21,2024-07-09,87
813,such,2020-12-22,2020-12-25,812.0,928.00,Normal,0,7,,,Not Started,3,1,1,2024-07-09,62
814,structure,2020-12-24,2020-12-27,813.0,387.00,Normal,0,7,,,Not Started,3,1,4,2024-07-09,53
815,suffer,2020-12-29,2021-01-01,814.0,813.00,Normal,0,7,,,Not Started,3,1,7,2024-07-09,92
816,as,2020-12-31,2021-01-08,815.0,857.00,Normal,0,7,,,Not Started,8,1,17,2024-07-09,71
817,minute,2021-01-12,2021-01-17,816.0,447.00,Normal,0,7,,,Not Started,5,1,15,2024-07-09,34
818,be,2021-01-19,2021-01-21,817.0,742.00,Normal,0,7,,,Not Started,2,1,2,2024-07-09,94
819,poor,2021-01-21,2021-01-23,818.0,675.00,Normal,0,7,,,Not Started,2,1,19,2024-07-09,86
820,community,2021-01-22,2021-01-26,819.0,874.00,Normal,0,7,,,Not Started,4,1,12,2024-07-09,34
821,officer,2021-01-28,2021-02-04,820.0,373.00,Normal,0,7,,,Not Started,7,1,10,2024-07-09,95
822,answer,2021-02-06,2021-02-13,821.0,575.00,Normal,0,7,,,Not Started,7,1,14,2024-07-09,51
823,rise,2019-04-23,2019-05-12,,2853.00,Critical,0,8,,,Not Started,19,1,24,2024-07-09,73
824,party,2019-05-15,2019-05-19,823.0,380.00,Normal,0,8,,,Not Started,4,1,19,2024-07-09,45
825,enter,2019-05-19,2019-05-24,824.0,951.00,Normal,0,8,,,Not Started,5,1,17,2024-07-09,53
826,seven,2019-05-23,2019-05-27,825.0,273.00,Normal,0,8,,,Not Started,4,1,15,2024-07-09,99
827,learn,2019-05-28,2019-05-31,826.0,663.00,Normal,0,8,,,Not Started,3,1,14,2024-07-09,69
828,happen,2019-06-01,2019-06-04,827.0,623.00,Normal,0,8,,,Not Started,3,1,2,2024-07-09,65
829,action,2019-06-05,2019-06-10,828.0,805.00,Normal,0,8,,,Not Started,5,1,8,2024-07-09,54
830,we,2019-06-12,2019-06-15,829.0,806.00,Normal,0,8,,,Not Started,3,1,15,2024-07-09,79
831,first,2019-06-14,2019-06-17,830.0,392.00,Normal,0,8,,,Not Started,3,1,3,2024-07-09,85
832,small,2019-06-19,2019-06-23,831.0,475.00,Normal,0,8,,,Not Started,4,1,14,2024-07-09,53
833,rock,2019-06-22,2019-06-28,832.0,785.00,Normal,0,8,,,Not Started,6,1,12,2024-07-09,41
834,our,2019-06-28,2019-06-30,833.0,658.00,Normal,0,8,,,Not Started,2,1,17,2024-07-09,93
835,might,2019-06-29,2019-07-06,834.0,726.00,Normal,0,8,,,Not Started,7,1,18,2024-07-09,63
836,man,2019-07-08,2019-07-11,835.0,984.00,Normal,0,8,,,Not Started,3,1,7,2024-07-09,63
837,each,2019-07-10,2019-07-12,836.0,753.00,Normal,0,8,,,Not Started,2,1,6,2024-07-09,93
838,surface,2019-07-12,2019-07-20,837.0,547.00,Normal,0,8,,,Not Started,8,1,18,2024-07-09,52
839,allow,2019-07-20,2019-07-24,838.0,403.00,Normal,0,8,,,Not Started,4,1,17,2024-07-09,52
840,summer,2019-07-25,2019-07-27,839.0,908.00,Normal,0,8,,,Not Started,2,1,6,2024-07-09,58
841,in,2019-07-28,2019-07-30,840.0,484.00,Normal,0,8,,,Not Started,2,1,1,2024-07-09,70
842,represent,2019-07-30,2019-08-06,841.0,851.00,Normal,0,8,,,Not Started,7,1,1,2024-07-09,73
843,none,2019-08-08,2019-08-15,842.0,323.00,Normal,0,8,,,Not Started,7,1,14,2024-07-09,48
844,such,2019-08-15,2019-08-22,843.0,751.00,Normal,0,8,,,Not Started,7,1,20,2024-07-09,89
845,adult,2019-08-24,2019-09-01,844.0,418.00,Normal,0,8,,,Not Started,8,1,3,2024-07-09,45
846,fly,2019-09-04,2019-09-09,845.0,256.00,Normal,0,8,,,Not Started,5,1,13,2024-07-09,63
847,agreement,2019-09-10,2019-09-13,846.0,901.00,Normal,0,8,,,Not Started,3,1,1,2024-07-09,67
848,most,2019-09-13,2019-09-18,847.0,335.00,Normal,0,8,,,Not Started,5,1,13,2024-07-09,85
849,reveal,2019-09-20,2019-09-23,848.0,253.00,Normal,0,8,,,Not Started,3,1,11,2024-07-09,31
850,hold,2019-09-24,2019-10-01,849.0,848.00,Normal,0,8,,,Not Started,7,1,4,2024-07-09,44
851,bill,2019-10-01,2019-10-04,850.0,729.00,Normal,0,8,,,Not Started,3,1,14,2024-07-09,84
852,she,2019-10-03,2019-10-08,851.0,777.00,Normal,0,8,,,Not Started,5,1,20,2024-07-09,35
853,deal,2019-10-10,2019-10-13,852.0,506.00,Normal,0,8,,,Not Started,3,1,10,2024-07-09,70
854,include,2019-10-13,2019-10-21,853.0,621.00,Normal,0,8,,,Not Started,8,1,7,2024-07-09,46
855,member,2019-10-23,2019-10-31,854.0,640.00,Normal,0,8,,,Not Started,8,1,10,2024-07-09,99
856,Mrs,2019-10-31,2019-11-05,855.0,445.00,Normal,0,8,,,Not Started,5,1,13,2024-07-09,72
857,soldier,2019-11-07,2019-11-12,856.0,907.00,Normal,0,8,,,Not Started,5,1,1,2024-07-09,30
858,skill,2019-11-14,2019-11-18,857.0,572.00,Normal,0,8,,,Not Started,4,1,5,2024-07-09,35
859,fall,2019-11-19,2019-11-24,858.0,615.00,Normal,0,8,,,Not Started,5,1,21,2024-07-09,96
860,history,2019-11-23,2019-11-29,859.0,717.00,Normal,0,8,,,Not Started,6,1,6,2024-07-09,96
861,recognize,2019-11-30,2019-12-05,860.0,891.00,Normal,0,8,,,Not Started,5,1,13,2024-07-09,49
862,act,2019-12-07,2019-12-13,861.0,742.00,Normal,0,8,,,Not Started,6,1,5,2024-07-09,93
863,face,2019-12-14,2019-12-19,862.0,263.00,Normal,0,8,,,Not Started,5,1,7,2024-07-09,38
864,compare,2019-12-20,2019-12-26,863.0,234.00,Normal,0,8,,,Not Started,6,1,2,2024-07-09,40
865,nice,2019-12-28,2019-12-30,864.0,652.00,Normal,0,8,,,Not Started,2,1,10,2024-07-09,81
866,that,2019-12-31,2020-01-08,865.0,610.00,Normal,0,8,,,Not Started,8,1,11,2024-07-09,65
867,drop,2020-01-09,2020-01-14,866.0,344.00,Normal,0,8,,,Not Started,5,1,15,2024-07-09,59
868,rich,2020-01-14,2020-01-21,867.0,965.00,Normal,0,8,,,Not Started,7,1,9,2024-07-09,86
869,perform,2020-01-23,2020-01-29,868.0,545.00,Normal,0,8,,,Not Started,6,1,9,2024-07-09,30
870,day,2020-01-31,2020-02-08,869.0,663.00,Normal,0,8,,,Not Started,8,1,7,2024-07-09,95
871,teacher,2020-02-08,2020-02-16,870.0,997.00,Normal,0,8,,,Not Started,8,1,13,2024-07-09,64
872,ever,2020-02-17,2020-02-22,871.0,564.00,Normal,0,8,,,Not Started,5,1,2,2024-07-09,66
873,seem,2020-02-21,2020-02-26,872.0,444.00,Normal,0,8,,,Not Started,5,1,14,2024-07-09,93
874,decision,2020-02-28,2020-03-04,873.0,886.00,Normal,0,8,,,Not Started,5,1,13,2024-07-09,89
875,story,2020-03-06,2020-03-11,874.0,212.00,Normal,0,8,,,Not Started,5,1,12,2024-07-09,79
876,cup,2020-03-12,2020-03-17,875.0,249.00,Normal,0,8,,,Not Started,5,1,7,2024-07-09,30
877,today,2020-03-19,2020-03-22,876.0,444.00,Normal,0,8,,,Not Started,3,1,13,2024-07-09,78
878,fine,2020-03-22,2020-03-27,877.0,407.00,Normal,0,8,,,Not Started,5,1,18,2024-07-09,93
879,president,2020-03-26,2020-03-28,878.0,387.00,Normal,0,8,,,Not Started,2,1,2,2024-07-09,30
880,pattern,2020-03-28,2020-03-30,879.0,321.00,Normal,0,8,,,Not Started,2,1,15,2024-07-09,79
881,work,2020-03-30,2020-04-03,880.0,999.00,Normal,0,8,,,Not Started,4,1,2,2024-07-09,53
882,forward,2020-04-03,2020-04-06,881.0,471.00,Normal,0,8,,,Not Started,3,1,18,2024-07-09,67
883,where,2020-04-08,2020-04-10,882.0,552.00,Normal,0,8,,,Not Started,2,1,8,2024-07-09,38
884,wrong,2020-04-11,2020-04-18,883.0,488.00,Normal,0,8,,,Not Started,7,1,14,2024-07-09,84
885,whose,2020-04-19,2020-04-25,884.0,382.00,Normal,0,8,,,Not Started,6,1,8,2024-07-09,57
886,newspaper,2019-04-23,2019-05-04,,2448.00,Critical,0,8,,,Not Started,11,1,24,2024-07-09,92
887,from,2019-05-06,2019-05-12,886.0,801.00,Normal,0,8,,,Not Started,6,1,16,2024-07-09,39
888,education,2019-05-13,2019-05-16,887.0,839.00,Normal,0,8,,,Not Started,3,1,4,2024-07-09,99
889,seem,2019-05-15,2019-05-20,888.0,488.00,Normal,0,8,,,Not Started,5,1,7,2024-07-09,59
890,receive,2019-05-20,2019-05-27,889.0,700.00,Normal,0,8,,,Not Started,7,1,17,2024-07-09,84
891,six,2019-05-27,2019-05-30,890.0,461.00,Normal,0,8,,,Not Started,3,1,22,2024-07-09,96
892,yes,2019-05-31,2019-06-02,891.0,267.00,Normal,0,8,,,Not Started,2,1,5,2024-07-09,82
893,ask,2019-06-01,2019-06-03,892.0,532.00,Normal,0,8,,,Not Started,2,1,11,2024-07-09,92
894,result,2019-06-04,2019-06-07,893.0,289.00,Normal,0,8,,,Not Started,3,1,5,2024-07-09,89
895,often,2019-06-08,2019-06-10,894.0,621.00,Normal,0,8,,,Not Started,2,1,9,2024-07-09,73
896,information,2019-06-12,2019-06-16,895.0,769.00,Normal,0,8,,,Not Started,4,1,4,2024-07-09,88
897,off,2019-06-15,2019-06-17,896.0,817.00,Normal,0,8,,,Not Started,2,1,21,2024-07-09,85
898,light,2019-06-19,2019-06-25,897.0,683.00,Normal,0,8,,,Not Started,6,1,21,2024-07-09,75
899,visit,2019-06-25,2019-07-03,898.0,521.00,Normal,0,8,,,Not Started,8,1,19,2024-07-09,80
900,top,2019-07-05,2019-07-09,899.0,752.00,Normal,0,8,,,Not Started,4,1,19,2024-07-09,77
901,try,2019-07-10,2019-07-13,900.0,683.00,Normal,0,8,,,Not Started,3,1,15,2024-07-09,96
902,no,2019-07-12,2019-07-15,901.0,282.00,Normal,0,8,,,Not Started,3,1,22,2024-07-09,80
903,compare,2019-07-16,2019-07-24,902.0,491.00,Normal,0,8,,,Not Started,8,1,15,2024-07-09,86
904,second,2019-07-26,2019-08-01,903.0,583.00,Normal,0,8,,,Not Started,6,1,5,2024-07-09,42
905,nothing,2019-08-02,2019-08-08,904.0,926.00,Normal,0,8,,,Not Started,6,1,19,2024-07-09,86
906,knowledge,2019-08-09,2019-08-13,905.0,882.00,Normal,0,8,,,Not Started,4,1,12,2024-07-09,91
907,allow,2019-08-14,2019-08-18,906.0,708.00,Normal,0,8,,,Not Started,4,1,17,2024-07-09,95
908,study,2019-08-17,2019-08-20,907.0,351.00,Normal,0,8,,,Not Started,3,1,12,2024-07-09,34
909,administration,2019-08-21,2019-08-23,908.0,786.00,Normal,0,8,,,Not Started,2,1,12,2024-07-09,65
910,occur,2019-08-24,2019-09-01,909.0,496.00,Normal,0,8,,,Not Started,8,1,4,2024-07-09,96
911,his,2019-09-02,2019-09-08,910.0,888.00,Normal,0,8,,,Not Started,6,1,14,2024-07-09,50
912,away,2019-09-07,2019-09-11,911.0,739.00,Normal,0,8,,,Not Started,4,1,7,2024-07-09,80
913,visit,2019-09-13,2019-09-18,912.0,745.00,Normal,0,8,,,Not Started,5,1,15,2024-07-09,36
914,TV,2019-09-20,2019-09-28,913.0,822.00,Normal,0,8,,,Not Started,8,1,2,2024-07-09,99
915,listen,2019-09-28,2019-10-06,914.0,484.00,Normal,0,8,,,Not Started,8,1,12,2024-07-09,79
916,trouble,2019-10-08,2019-10-14,915.0,393.00,Normal,0,8,,,Not Started,6,1,12,2024-07-09,79
917,machine,2019-10-15,2019-10-18,916.0,973.00,Normal,0,8,,,Not Started,3,1,3,2024-07-09,52
918,brother,2019-10-18,2019-10-23,917.0,802.00,Normal,0,8,,,Not Started,5,1,3,2024-07-09,64
919,sort,2019-10-23,2019-10-28,918.0,711.00,Normal,0,8,,,Not Started,5,1,8,2024-07-09,62
920,on,2019-10-29,2019-11-02,919.0,291.00,Normal,0,8,,,Not Started,4,1,18,2024-07-09,63
921,toward,2019-11-02,2019-11-10,920.0,257.00,Normal,0,8,,,Not Started,8,1,10,2024-07-09,56
922,structure,2019-11-13,2019-11-15,921.0,732.00,Normal,0,8,,,Not Started,2,1,21,2024-07-09,42
923,technology,2019-11-15,2019-11-20,922.0,989.00,Normal,0,8,,,Not Started,5,1,5,2024-07-09,63
924,class,2019-11-21,2019-11-26,923.0,316.00,Normal,0,8,,,Not Started,5,1,19,2024-07-09,88
925,former,2019-11-26,2019-11-28,924.0,830.00,Normal,0,8,,,Not Started,2,1,14,2024-07-09,45
926,anything,2019-11-29,2019-12-03,925.0,296.00,Normal,0,8,,,Not Started,4,1,15,2024-07-09,51
927,special,2019-12-03,2019-12-11,926.0,691.00,Normal,0,8,,,Not Started,8,1,14,2024-07-09,57
928,conference,2019-12-11,2019-12-15,927.0,588.00,Normal,0,8,,,Not Started,4,1,18,2024-07-09,77
929,better,2019-12-16,2019-12-19,928.0,284.00,Normal,0,8,,,Not Started,3,1,4,2024-07-09,93
930,establish,2019-12-19,2019-12-22,929.0,809.00,Normal,0,8,,,Not Started,3,1,15,2024-07-09,49
931,standard,2019-12-22,2019-12-24,930.0,972.00,Normal,0,8,,,Not Started,2,1,13,2024-07-09,77
932,pattern,2019-12-25,2019-12-31,931.0,670.00,Normal,0,8,,,Not Started,6,1,1,2024-07-09,75
933,research,2020-01-01,2020-01-07,932.0,660.00,Normal,0,8,,,Not Started,6,1,4,2024-07-09,64
934,pressure,2020-01-09,2020-01-16,933.0,360.00,Normal,0,8,,,Not Started,7,1,15,2024-07-09,72
935,save,2020-01-18,2020-01-26,934.0,695.00,Normal,0,8,,,Not Started,8,1,2,2024-07-09,40
936,cup,2020-01-27,2020-02-04,935.0,944.00,Normal,0,8,,,Not Started,8,1,15,2024-07-09,43
937,scientist,2020-02-05,2020-02-09,936.0,923.00,Normal,0,8,,,Not Started,4,1,11,2024-07-09,81
938,operation,2020-02-10,2020-02-17,937.0,599.00,Normal,0,8,,,Not Started,7,1,8,2024-07-09,53
939,technology,2020-02-17,2020-02-23,938.0,380.00,Normal,0,8,,,Not Started,6,1,17,2024-07-09,85
940,report,2020-02-23,2020-03-02,939.0,503.00,Normal,0,8,,,Not Started,8,1,17,2024-07-09,71
941,agree,2020-05-19,2020-06-04,,1905.00,Critical,0,9,,,Not Started,16,1,32,2024-07-09,41
942,maintain,2020-06-06,2020-06-09,941.0,233.00,Normal,0,9,,,Not Started,3,1,14,2024-07-09,91
943,debate,2020-06-09,2020-06-13,942.0,315.00,Normal,0,9,,,Not Started,4,1,15,2024-07-09,33
944,son,2020-06-13,2020-06-16,943.0,625.00,Normal,0,9,,,Not Started,3,1,14,2024-07-09,51
945,remember,2020-06-16,2020-06-19,944.0,881.00,Normal,0,9,,,Not Started,3,1,22,2024-07-09,100
946,college,2020-06-20,2020-06-25,945.0,762.00,Normal,0,9,,,Not Started,5,1,17,2024-07-09,52
947,happen,2020-06-25,2020-07-02,946.0,725.00,Normal,0,9,,,Not Started,7,1,11,2024-07-09,67
948,owner,2020-07-02,2020-07-04,947.0,232.00,Normal,0,9,,,Not Started,2,1,2,2024-07-09,42
949,paper,2020-07-05,2020-07-10,948.0,951.00,Normal,0,9,,,Not Started,5,1,8,2024-07-09,94
950,trade,2020-07-09,2020-07-11,949.0,877.00,Normal,0,9,,,Not Started,2,1,16,2024-07-09,95
951,by,2020-07-10,2020-07-18,950.0,257.00,Normal,0,9,,,Not Started,8,1,15,2024-07-09,71
952,career,2020-07-18,2020-07-25,951.0,818.00,Normal,0,9,,,Not Started,7,1,18,2024-07-09,78
953,weight,2020-07-27,2020-07-29,952.0,386.00,Normal,0,9,,,Not Started,2,1,2,2024-07-09,86
954,attention,2020-07-28,2020-07-30,953.0,436.00,Normal,0,9,,,Not Started,2,1,14,2024-07-09,70
955,mind,2020-07-31,2020-08-02,954.0,417.00,Normal,0,9,,,Not Started,2,1,10,2024-07-09,98
956,soon,2020-08-01,2020-08-04,955.0,771.00,Normal,0,9,,,Not Started,3,1,19,2024-07-09,78
957,evening,2020-08-05,2020-08-07,956.0,251.00,Normal,0,9,,,Not Started,2,1,18,2024-07-09,49
958,resource,2020-08-07,2020-08-14,957.0,983.00,Normal,0,9,,,Not Started,7,1,11,2024-07-09,97
959,baby,2020-08-15,2020-08-23,958.0,427.00,Normal,0,9,,,Not Started,8,1,12,2024-07-09,99
960,determine,2020-08-24,2020-08-27,959.0,469.00,Normal,0,9,,,Not Started,3,1,22,2024-07-09,40
961,best,2020-08-26,2020-08-30,960.0,579.00,Normal,0,9,,,Not Started,4,1,8,2024-07-09,84
962,painting,2020-08-31,2020-09-04,961.0,895.00,Normal,0,9,,,Not Started,4,1,19,2024-07-09,62
963,least,2020-09-03,2020-09-08,962.0,649.00,Normal,0,9,,,Not Started,5,1,19,2024-07-09,74
964,blue,2020-09-08,2020-09-14,963.0,659.00,Normal,0,9,,,Not Started,6,1,16,2024-07-09,58
965,blue,2020-09-15,2020-09-18,964.0,646.00,Normal,0,9,,,Not Started,3,1,15,2024-07-09,84
966,still,2020-09-19,2020-09-26,965.0,775.00,Normal,0,9,,,Not Started,7,1,11,2024-07-09,69
967,environment,2020-09-28,2020-10-01,966.0,284.00,Normal,0,9,,,Not Started,3,1,5,2024-07-09,82
968,early,2020-10-01,2020-10-04,967.0,289.00,Normal,0,9,,,Not Started,3,1,4,2024-07-09,73
969,if,2020-10-03,2020-10-11,968.0,958.00,Normal,0,9,,,Not Started,8,1,5,2024-07-09,48
970,organization,2020-10-13,2020-10-15,969.0,794.00,Normal,0,9,,,Not Started,2,1,3,2024-07-09,61
971,security,2020-10-16,2020-10-18,970.0,601.00,Normal,0,9,,,Not Started,2,1,8,2024-07-09,85
972,treat,2020-10-18,2020-10-24,971.0,478.00,Normal,0,9,,,Not Started,6,1,22,2024-07-09,65
973,simple,2020-10-24,2020-10-26,972.0,839.00,Normal,0,9,,,Not Started,2,1,3,2024-07-09,51
974,argue,2020-10-28,2020-11-04,973.0,335.00,Normal,0,9,,,Not Started,7,1,22,2024-07-09,33
975,manager,2020-11-04,2020-11-13,,1569.00,Critical,0,9,,,Not Started,9,1,22,2024-07-09,59
976,radio,2020-11-15,2020-11-23,975.0,858.00,Normal,0,9,,,Not Started,8,1,15,2024-07-09,47
977,outside,2020-11-24,2020-12-02,976.0,466.00,Normal,0,9,,,Not Started,8,1,19,2024-07-09,99
978,church,2020-12-04,2020-12-08,977.0,900.00,Normal,0,9,,,Not Started,4,1,4,2024-07-09,96
979,true,2020-12-09,2020-12-11,978.0,337.00,Normal,0,9,,,Not Started,2,1,8,2024-07-09,72
980,nearly,2020-12-11,2020-12-19,979.0,257.00,Normal,0,9,,,Not Started,8,1,8,2024-07-09,92
981,top,2020-12-21,2020-12-27,980.0,677.00,Normal,0,9,,,Not Started,6,1,1,2024-07-09,40
982,lead,2020-12-27,2020-12-31,981.0,660.00,Normal,0,9,,,Not Started,4,1,17,2024-07-09,43
983,color,2020-12-31,2021-01-04,982.0,602.00,Normal,0,9,,,Not Started,4,1,19,2024-07-09,91
984,move,2021-01-05,2021-01-10,983.0,675.00,Normal,0,9,,,Not Started,5,1,6,2024-07-09,35
985,ever,2021-01-11,2021-01-19,984.0,478.00,Normal,0,9,,,Not Started,8,1,18,2024-07-09,65
986,grow,2021-01-21,2021-01-24,985.0,682.00,Normal,0,9,,,Not Started,3,1,8,2024-07-09,68
987,serve,2021-01-24,2021-01-31,986.0,855.00,Normal,0,9,,,Not Started,7,1,13,2024-07-09,91
988,tax,2021-02-01,2021-02-05,987.0,987.00,Normal,0,9,,,Not Started,4,1,5,2024-07-09,66
989,office,2021-02-04,2021-02-08,988.0,807.00,Normal,0,9,,,Not Started,4,1,18,2024-07-09,59
990,type,2021-02-10,2021-02-12,989.0,608.00,Normal,0,9,,,Not Started,2,1,1,2024-07-09,55
991,sell,2021-02-13,2021-02-16,990.0,681.00,Normal,0,9,,,Not Started,3,1,11,2024-07-09,47
992,section,2021-02-16,2021-02-21,991.0,291.00,Normal,0,9,,,Not Started,5,1,12,2024-07-09,99
993,pass,2021-02-20,2021-02-23,992.0,458.00,Normal,0,9,,,Not Started,3,1,16,2024-07-09,33
994,cell,2021-02-24,2021-02-27,993.0,664.00,Normal,0,9,,,Not Started,3,1,18,2024-07-09,54
995,four,2021-02-26,2021-03-06,994.0,666.00,Normal,0,9,,,Not Started,8,1,18,2024-07-09,90
996,reality,2021-03-08,2021-03-16,995.0,644.00,Normal,0,9,,,Not Started,8,1,5,2024-07-09,52
997,interview,2021-03-18,2021-03-20,996.0,701.00,Normal,0,9,,,Not Started,2,1,10,2024-07-09,74
998,throughout,2021-03-20,2021-03-28,997.0,829.00,Normal,0,9,,,Not Started,8,1,20,2024-07-09,81
999,food,2021-03-30,2021-04-07,998.0,886.00,Normal,0,9,,,Not Started,8,1,6,2024-07-09,61
1000,pull,2021-04-07,2021-04-09,999.0,521.00,Normal,0,9,,,Not Started,2,1,6,2024-07-09,68
1001,responsibility,2021-04-08,2021-04-10,1000.0,673.00,Normal,0,9,,,Not Started,2,1,1,2024-07-09,59
1002,reality,2021-04-09,2021-04-14,1001.0,337.00,Normal,0,9,,,Not Started,5,1,9,2024-07-09,52
1003,grow,2021-04-14,2021-04-17,1002.0,933.00,Normal,0,9,,,Not Started,3,1,21,2024-07-09,73
1004,religious,2021-04-18,2021-04-22,1003.0,284.00,Normal,0,9,,,Not Started,4,1,18,2024-07-09,96
1005,production,2021-04-23,2021-04-29,1004.0,838.00,Normal,0,9,,,Not Started,6,1,10,2024-07-09,52
1006,provide,2021-04-29,2021-05-05,1005.0,338.00,Normal,0,9,,,Not Started,6,1,18,2024-07-09,37
1007,several,2021-05-05,2021-05-11,1006.0,843.00,Normal,0,9,,,Not Started,6,1,15,2024-07-09,93
1008,eight,2021-05-12,2021-05-19,1007.0,235.00,Normal,0,9,,,Not Started,7,1,3,2024-07-09,90
1009,smile,2021-05-19,2021-05-25,1008.0,981.00,Normal,0,9,,,Not Started,6,1,3,2024-07-09,68
1010,population,2021-05-27,2021-05-29,1009.0,553.00,Normal,0,9,,,Not Started,2,1,7,2024-07-09,36
1011,trip,2021-05-30,2021-06-01,1010.0,448.00,Normal,0,9,,,Not Started,2,1,8,2024-07-09,52
1012,tree,2021-06-01,2021-06-03,1011.0,885.00,Normal,0,9,,,Not Started,2,1,17,2024-07-09,82
1013,red,2021-06-03,2021-06-09,1012.0,920.00,Normal,0,9,,,Not Started,6,1,20,2024-07-09,50
1014,represent,2021-06-09,2021-06-11,1013.0,449.00,Normal,0,9,,,Not Started,2,1,6,2024-07-09,80
1015,model,2021-06-12,2021-06-14,1014.0,943.00,Normal,0,9,,,Not Started,2,1,19,2024-07-09,78
1016,ready,2021-06-15,2021-06-23,1015.0,621.00,Normal,0,9,,,Not Started,8,1,5,2024-07-09,45
1017,top,2021-06-23,2021-06-27,1016.0,848.00,Normal,0,9,,,Not Started,4,1,10,2024-07-09,71
1018,important,2021-06-27,2021-06-29,1017.0,959.00,Normal,0,9,,,Not Started,2,1,7,2024-07-09,39
1019,rule,2021-06-30,2021-07-06,1018.0,264.00,Normal,0,9,,,Not Started,6,1,9,2024-07-09,51
1020,computer,2021-07-07,2021-07-10,1019.0,783.00,Normal,0,9,,,Not Started,3,1,2,2024-07-09,40
1021,set,2021-07-11,2021-07-15,1020.0,891.00,Normal,0,9,,,Not Started,4,1,6,2024-07-09,51
1022,later,2021-07-14,2021-07-22,1021.0,248.00,Normal,0,9,,,Not Started,8,1,7,2024-07-09,52
