Date,ProjectID,TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,StartDate,EndDate,ActualStartDate,ActualEndDate,WeatherAssessment
2020-02-24,8,118,68,2,2,66,326,45147.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2020-02-24,12,100,11,2,2,9,62,8681.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2020-02-24,15,90,13,2,2,11,76,10062.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2020-02-24,16,142,16,2,2,14,103,10253.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2020-02-24,27,119,82,2,2,80,390,49433.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2020-02-24,28,137,51,3,3,48,278,34720.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2020-02-24,29,108,45,2,2,43,237,25495.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2020-02-25,2,129,1,1,0,0,0,0.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2020-02-25,4,91,55,2,2,53,288,37572.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2020-02-25,6,147,46,3,3,43,240,30137.0,2019-10-08,2020-06-28,2019-10-08,2021-04-16,50.0
2020-02-25,8,118,68,2,2,66,327,45147.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2020-02-25,12,100,11,2,2,9,63,8681.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2020-02-25,15,90,13,2,2,11,76,10062.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2020-02-25,16,142,16,2,2,14,104,10253.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2020-02-25,27,119,82,2,2,80,391,49433.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2020-02-25,28,137,52,3,3,49,281,35314.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2020-02-25,29,108,45,2,2,43,237,25495.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2020-02-25,30,142,1,1,0,0,1,0.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2020-02-26,2,129,2,2,0,0,2,0.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2020-02-26,4,91,55,2,2,53,288,37572.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2020-02-26,6,147,46,3,3,43,241,30137.0,2019-10-08,2020-06-28,2019-10-08,2021-04-16,50.0
2020-02-26,8,118,68,2,2,66,328,45147.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2020-02-26,12,100,11,2,2,9,64,8681.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2020-02-26,15,90,13,2,2,11,76,10062.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2020-02-26,16,142,16,2,2,14,104,10253.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2020-02-26,27,119,82,2,2,80,392,49433.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2020-02-26,28,137,53,3,3,50,285,36000.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2020-02-26,29,108,45,2,2,43,238,25495.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2020-02-26,30,142,1,1,0,0,2,0.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2020-02-27,2,129,2,2,0,0,3,0.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2020-02-27,4,91,55,2,2,53,290,37572.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2020-02-27,6,147,47,3,3,44,243,30356.0,2019-10-08,2020-06-28,2019-10-08,2021-04-16,50.0
2020-02-27,8,118,69,2,2,67,330,46136.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2020-02-27,12,100,11,2,2,9,66,8681.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2020-02-27,15,90,13,2,2,11,77,10062.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2020-02-27,16,142,17,2,2,15,107,10831.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2020-02-27,27,119,82,2,2,80,393,49433.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2020-02-27,28,137,54,3,3,51,289,36639.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2020-02-27,29,108,45,2,2,43,240,25495.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2020-02-27,30,142,2,2,0,0,4,0.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2020-02-28,2,129,2,2,0,0,5,0.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2020-02-28,4,91,55,2,2,53,291,37572.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2020-02-28,6,147,48,3,3,45,246,31228.0,2019-10-08,2020-06-28,2019-10-08,2021-04-16,50.0
2020-02-28,8,118,69,2,2,67,332,46136.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2020-02-28,12,100,12,2,2,10,68,9159.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2020-02-28,15,90,13,2,2,11,77,10062.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2020-02-28,16,142,18,2,2,16,109,11459.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2020-02-28,27,119,82,2,2,80,394,49433.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2020-02-28,28,137,55,3,3,52,291,36896.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2020-02-28,29,108,45,2,2,43,240,25495.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2020-02-28,30,142,2,2,0,0,5,0.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2020-02-29,2,129,2,2,0,0,7,0.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2020-02-29,4,91,55,2,2,53,291,37572.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2020-02-29,6,147,48,3,3,45,246,31228.0,2019-10-08,2020-06-28,2019-10-08,2021-04-16,50.0
2020-02-29,8,118,69,2,2,67,332,46136.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2020-02-29,12,100,12,2,2,10,68,9159.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2020-02-29,15,90,13,2,2,11,77,10062.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2020-02-29,16,142,18,2,2,16,111,11459.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2020-02-29,27,119,82,2,2,80,394,49433.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2020-02-29,28,137,55,3,3,52,291,36896.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2020-02-29,29,108,45,2,2,43,240,25495.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2020-02-29,30,142,3,3,0,0,8,0.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2020-03-01,2,129,3,3,0,0,10,0.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2020-03-01,4,91,55,2,2,53,291,37572.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2020-03-01,6,147,48,3,3,45,246,31228.0,2019-10-08,2020-06-28,2019-10-08,2021-04-16,50.0
2020-03-01,8,118,69,2,2,67,332,46136.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2020-03-01,12,100,12,2,2,10,69,9159.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2020-03-01,15,90,13,2,2,11,77,10062.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2020-03-01,16,142,18,2,2,16,111,11459.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2020-03-01,27,119,82,2,2,80,394,49433.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2020-03-01,28,137,55,3,3,52,291,36896.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2020-03-01,29,108,45,2,2,43,240,25495.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2020-03-01,30,142,3,3,0,0,8,0.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2020-03-02,2,129,3,3,0,0,12,0.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2020-03-02,4,91,55,2,2,53,292,37572.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2020-03-02,6,147,48,3,3,45,248,31228.0,2019-10-08,2020-06-28,2019-10-08,2021-04-16,50.0
2020-03-02,8,118,69,2,2,67,332,46136.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2020-03-02,12,100,13,2,2,11,72,9979.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2020-03-02,15,90,13,2,2,11,79,10062.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2020-03-02,16,142,18,1,1,17,113,11953.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2020-03-02,27,119,82,2,2,80,396,49433.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2020-03-02,28,137,55,3,3,52,293,36896.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2020-03-02,29,108,45,2,2,43,241,25495.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2020-03-02,30,142,3,3,0,0,11,0.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2020-03-03,2,129,3,3,0,0,15,0.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2020-03-03,4,91,56,2,2,54,295,38291.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2020-03-03,6,147,48,3,3,45,250,31228.0,2019-10-08,2020-06-28,2019-10-08,2021-04-16,50.0
2020-03-03,8,118,69,2,2,67,332,46136.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2020-03-03,12,100,14,2,2,12,74,10528.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2020-03-03,15,90,13,2,2,11,80,10062.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2020-03-03,16,142,18,1,1,17,114,11953.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2020-03-03,27,119,82,2,2,80,398,49433.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2020-03-03,28,137,55,3,3,52,295,36896.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2020-03-03,29,108,45,2,2,43,243,25495.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2020-03-03,30,142,3,3,0,0,13,0.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2020-03-04,2,129,3,3,0,0,17,0.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2020-03-04,4,91,57,2,2,55,296,38713.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2020-03-04,6,147,49,3,3,46,252,31428.0,2019-10-08,2020-06-28,2019-10-08,2021-04-16,50.0
2020-03-04,8,118,69,2,2,67,332,46136.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2020-03-04,12,100,14,2,2,12,76,10528.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2020-03-04,15,90,13,2,2,11,80,10062.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2020-03-04,16,142,18,1,1,17,114,11953.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2020-03-04,27,119,82,2,2,80,398,49433.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2020-03-04,28,137,55,3,3,52,296,36896.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2020-03-04,29,108,45,2,2,43,244,25495.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2020-03-04,30,142,3,3,0,0,16,0.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2020-03-05,2,129,3,3,0,0,19,0.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2020-03-05,4,91,57,2,2,55,297,38713.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2020-03-05,6,147,49,3,3,46,253,31428.0,2019-10-08,2020-06-28,2019-10-08,2021-04-16,50.0
2020-03-05,8,118,69,2,2,67,332,46136.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2020-03-05,12,100,14,2,2,12,77,10528.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2020-03-05,15,90,13,2,2,11,80,10062.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2020-03-05,16,142,18,1,1,17,114,11953.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2020-03-05,27,119,82,2,2,80,398,49433.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2020-03-05,28,137,55,3,3,52,298,36896.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2020-03-05,29,108,45,2,2,43,244,25495.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2020-03-05,30,142,3,3,0,0,19,0.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2020-03-06,2,129,3,2,0,1,21,2105.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2020-03-06,4,91,57,2,2,55,298,38713.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2020-03-06,6,147,49,3,3,46,253,31428.0,2019-10-08,2020-06-28,2019-10-08,2021-04-16,50.0
2020-03-06,8,118,69,2,2,67,333,46136.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2020-03-06,12,100,14,2,2,12,78,10528.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2020-03-06,15,90,13,2,2,11,80,10062.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2020-03-06,16,142,18,1,1,17,114,11953.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2020-03-06,27,119,82,2,2,80,398,49433.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2020-03-06,28,137,56,3,3,53,300,37712.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2020-03-06,29,108,45,2,2,43,244,25495.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2020-03-06,30,142,3,3,0,0,21,0.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2020-03-07,2,129,4,3,0,1,22,2105.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2020-03-07,4,91,57,2,2,55,298,38713.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2020-03-07,6,147,49,3,3,46,254,31428.0,2019-10-08,2020-06-28,2019-10-08,2021-04-16,50.0
2020-03-07,8,118,69,2,2,67,333,46136.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2020-03-07,12,100,14,2,2,12,79,10528.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2020-03-07,15,90,13,2,2,11,80,10062.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2020-03-07,16,142,18,1,1,17,114,11953.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2020-03-07,27,119,82,2,2,80,398,49433.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2020-03-07,28,137,56,3,3,53,300,37712.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2020-03-07,29,108,45,2,2,43,244,25495.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2020-03-07,30,142,3,3,0,0,24,0.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2020-03-08,2,129,4,3,0,1,23,2105.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2020-03-08,4,91,57,2,2,55,298,38713.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2020-03-08,6,147,49,3,3,46,254,31428.0,2019-10-08,2020-06-28,2019-10-08,2021-04-16,50.0
2020-03-08,8,118,69,2,2,67,333,46136.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2020-03-08,12,100,14,2,2,12,79,10528.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2020-03-08,15,90,13,2,2,11,80,10062.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2020-03-08,16,142,18,1,1,17,114,11953.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2020-03-08,27,119,82,2,2,80,398,49433.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2020-03-08,28,137,56,3,3,53,300,37712.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2020-03-08,29,108,45,2,2,43,244,25495.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2020-03-08,30,142,3,3,0,0,24,0.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2020-03-09,2,129,4,3,0,1,26,2105.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2020-03-09,4,91,57,2,2,55,299,38713.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2020-03-09,6,147,49,3,3,46,254,31428.0,2019-10-08,2020-06-28,2019-10-08,2021-04-16,50.0
2020-03-09,8,118,69,2,2,67,333,46136.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2020-03-09,12,100,14,2,2,12,80,10528.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2020-03-09,15,90,13,2,2,11,80,10062.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2020-03-09,16,142,18,1,1,17,114,11953.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2020-03-09,27,119,82,2,2,80,398,49433.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2020-03-09,28,137,56,3,3,53,301,37712.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2020-03-09,29,108,46,2,2,44,245,25932.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2020-03-09,30,142,3,2,0,1,25,2325.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2020-03-10,2,129,4,3,0,1,29,2105.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2020-03-10,4,91,58,2,2,56,302,39388.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2020-03-10,6,147,51,3,3,48,259,32817.0,2019-10-08,2020-06-28,2019-10-08,2021-04-16,50.0
2020-03-10,8,118,69,2,2,67,334,46136.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2020-03-10,12,100,14,2,2,12,82,10528.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2020-03-10,15,90,13,2,2,11,81,10062.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2020-03-10,16,142,18,1,1,17,115,11953.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2020-03-10,27,119,82,2,2,80,398,49433.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2020-03-10,28,137,57,3,3,54,304,37938.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2020-03-10,29,108,47,2,2,45,247,26300.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2020-03-10,30,142,4,3,0,1,28,2325.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2020-03-11,2,129,4,3,0,1,32,2105.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2020-03-11,4,91,58,2,2,56,303,39388.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2020-03-11,6,147,52,3,3,49,261,33372.0,2019-10-08,2020-06-28,2019-10-08,2021-04-16,50.0
2020-03-11,8,118,70,2,2,68,335,46452.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2020-03-11,12,100,14,2,2,12,83,10528.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2020-03-11,15,90,13,2,2,11,82,10062.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2020-03-11,16,142,19,1,1,18,117,12391.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2020-03-11,27,119,83,2,2,81,401,49658.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2020-03-11,28,137,58,3,3,55,305,38261.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2020-03-11,29,108,47,2,2,45,248,26300.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2020-03-11,30,142,4,3,0,1,30,2325.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2020-03-12,2,129,4,3,1,1,35,2105.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2020-03-12,4,91,59,2,2,57,305,40196.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2020-03-12,6,147,52,3,3,49,264,33372.0,2019-10-08,2020-06-28,2019-10-08,2021-04-16,50.0
2020-03-12,8,118,70,2,2,68,336,46452.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2020-03-12,12,100,15,2,2,13,86,11424.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2020-03-12,15,90,14,2,2,12,85,10768.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2020-03-12,16,142,19,1,1,18,117,12391.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2020-03-12,27,119,83,2,2,81,403,49658.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2020-03-12,28,137,58,3,3,55,306,38261.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2020-03-12,29,108,47,2,2,45,249,26300.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2020-03-12,30,142,4,3,0,1,32,2325.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2020-03-13,2,129,4,3,2,1,37,2105.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2020-03-13,4,91,59,2,2,57,306,40196.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2020-03-13,6,147,52,3,3,49,266,33372.0,2019-10-08,2020-06-28,2019-10-08,2021-04-16,50.0
2020-03-13,8,118,71,2,2,69,338,47282.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2020-03-13,12,100,15,2,2,13,88,11424.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2020-03-13,15,90,14,2,2,12,87,10768.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2020-03-13,16,142,19,1,1,18,117,12391.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2020-03-13,27,119,84,2,2,82,406,50100.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2020-03-13,28,137,58,3,3,55,306,38261.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2020-03-13,29,108,47,2,2,45,250,26300.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2020-03-13,30,142,4,2,0,2,35,2622.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2020-03-14,2,129,5,3,1,2,38,4282.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2020-03-14,4,91,59,2,2,57,306,40196.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2020-03-14,6,147,52,3,3,49,266,33372.0,2019-10-08,2020-06-28,2019-10-08,2021-04-16,50.0
2020-03-14,8,118,71,2,2,69,338,47282.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2020-03-14,12,100,15,2,2,13,88,11424.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2020-03-14,15,90,14,2,2,12,87,10768.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2020-03-14,16,142,19,1,1,18,117,12391.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2020-03-14,27,119,84,2,2,82,407,50100.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2020-03-14,28,137,58,3,3,55,306,38261.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2020-03-14,29,108,47,2,2,45,250,26300.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2020-03-14,30,142,5,3,0,2,37,2622.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2020-03-15,2,129,5,3,2,2,39,4282.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2020-03-15,4,91,59,2,2,57,306,40196.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2020-03-15,6,147,52,3,3,49,269,33372.0,2019-10-08,2020-06-28,2019-10-08,2021-04-16,50.0
2020-03-15,8,118,71,2,2,69,338,47282.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2020-03-15,12,100,15,2,2,13,88,11424.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2020-03-15,15,90,14,2,2,12,87,10768.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2020-03-15,16,142,19,1,1,18,117,12391.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2020-03-15,27,119,84,2,2,82,409,50100.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2020-03-15,28,137,58,3,3,55,306,38261.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2020-03-15,29,108,47,2,2,45,250,26300.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2020-03-15,30,142,5,3,0,2,37,2622.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2020-03-16,2,129,5,3,3,2,41,4282.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2020-03-16,4,91,60,2,2,58,309,40713.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2020-03-16,6,147,52,3,3,49,271,33372.0,2019-10-08,2020-06-28,2019-10-08,2021-04-16,50.0
2020-03-16,8,118,71,2,2,69,340,47282.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
