Date,ID,Name,StartDate,EndDate,Cost,Priority,Progress,ProjectID,Status,Duration,Trade,TaskLength,IsBadWeather,WeatherAssessment,WorkDay,ActualStartDate,ActualEndDate
2019-01-29,1106,finish,2019-01-25,2019-01-28,610.0,Critical,0,10,Delayed,4,3,4,0.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-01-29,1276,but,2019-01-20,2019-01-24,803.0,Critical,5,11,Completed,5,2,36,0.0,62.5,127,2019-01-25 00:00:00,2019-01-29
2019-01-29,1277,major,2019-01-24,2019-01-30,720.0,Normal,1,11,On Progress,7,4,37,0.0,62.5,127,2019-01-29 00:00:00,2019-02-05
2019-01-29,1455,contain,2019-01-24,2019-01-28,741.0,Critical,4,13,Delayed,5,4,8,0.0,62.5,127,2019-01-25 00:00:00,2019-01-30
2019-01-29,1502,especially,2019-01-21,2019-01-23,743.0,Critical,3,13,Completed,3,2,8,0.0,75.0,127,2019-01-24 00:00:00,2019-01-29
2019-01-29,1503,place,2019-01-25,2019-01-29,856.0,Normal,0,13,On Progress,5,4,9,0.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-01-29,2279,man,2019-01-13,2019-01-20,450.0,Critical,2,20,Delayed,8,3,36,0.0,37.5,127,2019-01-27 00:00:00,2019-02-05
2019-01-29,2321,would,2019-01-27,2019-01-28,302.0,Normal,2,20,Completed,2,3,37,0.0,50.0,127,2019-01-27 00:00:00,2019-01-29
2019-01-29,2425,two,2019-01-15,2019-01-22,293.0,Critical,5,22,Delayed,6,4,15,0.0,50.0,31,2019-01-22 00:00:00,2019-01-30
2019-01-29,2513,wide,2019-01-13,2019-01-16,519.0,Critical,3,22,Delayed,4,2,13,0.0,40.0,31,2019-01-25 00:00:00,2019-01-31
2019-01-29,2803,indeed,2019-01-23,2019-01-30,251.0,Normal,3,25,On Progress,6,3,2,0.0,66.66666666666666,31,2019-01-24 00:00:00,2019-02-05
2019-01-29,2883,become,2019-01-05,2019-01-30,1398.0,Critical,15,25,On Progress,19,4,0,0.0,40.0,31,2019-01-05 00:00:00,2019-02-04
2019-01-29,3092,describe,2018-12-05,2018-12-14,785.0,Critical,4,27,Delayed,8,2,44,0.0,33.33333333333333,31,2019-01-24 00:00:00,2019-02-05
2019-01-29,3127,whether,2019-01-16,2019-01-22,909.0,Critical,5,28,Delayed,6,3,28,0.0,71.42857142857143,63,2019-01-24 00:00:00,2019-01-30
2019-01-29,3165,weight,2019-01-10,2019-01-14,433.0,Critical,3,28,Delayed,4,3,20,0.0,28.57142857142857,63,2019-01-24 00:00:00,2019-01-30
2019-01-29,3197,nature,2019-01-23,2019-01-29,537.0,Normal,2,29,On Progress,7,1,14,0.0,75.0,127,2019-01-25 00:00:00,2019-02-06
2019-01-29,3273,level,2019-01-28,2019-02-06,1035.0,Critical,2,30,On Progress,9,4,0,0.0,42.857142857142854,63,2019-01-28 00:00:00,2019-02-09
2019-01-30,132,resource,2019-01-25,2019-02-01,434.0,Normal,2,2,On Progress,8,1,46,1.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-01-30,497,available,2019-01-22,2019-01-23,346.0,Critical,2,5,Completed,2,1,32,1.0,66.66666666666666,31,2019-01-29 00:00:00,2019-01-30
2019-01-30,498,article,2019-01-23,2019-01-28,870.0,Critical,1,5,Delayed,4,4,33,1.0,66.66666666666666,31,2019-01-30 00:00:00,2019-02-04
2019-01-30,543,stock,2018-12-13,2018-12-24,668.0,Critical,5,5,Delayed,8,1,25,1.0,33.33333333333333,31,2019-01-18 00:00:00,2019-02-05
2019-01-30,925,stay,2019-01-08,2019-01-09,241.0,Critical,2,9,Completed,2,2,25,1.0,33.33333333333333,31,2019-01-29 00:00:00,2019-01-30
2019-01-30,926,four,2019-01-09,2019-01-11,507.0,Critical,1,9,Delayed,3,1,26,1.0,16.666666666666664,31,2019-01-30 00:00:00,2019-02-01
2019-01-30,988,especially,2019-01-05,2019-01-15,302.0,Critical,4,9,Delayed,8,3,23,1.0,40.0,31,2019-01-25 00:00:00,2019-02-05
2019-01-30,1059,around,2019-01-15,2019-01-20,241.0,Critical,3,10,Delayed,6,1,40,1.0,50.0,127,2019-01-26 00:00:00,2019-02-02
2019-01-30,1106,finish,2019-01-25,2019-01-28,610.0,Critical,1,10,Delayed,4,3,4,1.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-01-30,1277,major,2019-01-24,2019-01-30,720.0,Normal,2,11,On Progress,7,4,37,1.0,62.5,127,2019-01-29 00:00:00,2019-02-05
2019-01-30,1455,contain,2019-01-24,2019-01-28,741.0,Critical,5,13,Completed,5,4,8,1.0,62.5,127,2019-01-25 00:00:00,2019-01-30
2019-01-30,1456,wonder,2019-01-28,2019-02-01,563.0,Normal,1,13,On Progress,5,4,9,1.0,50.0,127,2019-01-30 00:00:00,2019-02-04
2019-01-30,1503,place,2019-01-25,2019-01-29,856.0,Critical,1,13,Delayed,5,4,9,1.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-01-30,2279,man,2019-01-13,2019-01-20,450.0,Critical,3,20,Delayed,8,3,36,1.0,37.5,127,2019-01-27 00:00:00,2019-02-05
2019-01-30,2322,represent,2019-01-30,2019-02-01,630.0,Normal,1,20,On Progress,3,4,38,1.0,50.0,127,2019-01-30 00:00:00,2019-02-02
2019-01-30,2425,two,2019-01-15,2019-01-22,293.0,Critical,6,22,Completed,6,4,15,1.0,50.0,31,2019-01-22 00:00:00,2019-01-30
2019-01-30,2426,heavy,2019-01-24,2019-02-01,713.0,Normal,1,22,On Progress,7,3,16,1.0,50.0,31,2019-01-30 00:00:00,2019-02-08
2019-01-30,2513,wide,2019-01-13,2019-01-16,519.0,Critical,3,22,Delayed,4,2,13,1.0,40.0,31,2019-01-25 00:00:00,2019-01-31
2019-01-30,2803,indeed,2019-01-23,2019-01-30,251.0,Normal,3,25,On Progress,6,3,2,1.0,66.66666666666666,31,2019-01-24 00:00:00,2019-02-05
2019-01-30,2883,become,2019-01-05,2019-01-30,1398.0,Critical,16,25,On Progress,19,4,0,1.0,40.0,31,2019-01-05 00:00:00,2019-02-04
2019-01-30,3092,describe,2018-12-05,2018-12-14,785.0,Critical,4,27,Delayed,8,2,44,1.0,33.33333333333333,31,2019-01-24 00:00:00,2019-02-05
2019-01-30,3127,whether,2019-01-16,2019-01-22,909.0,Critical,6,28,Completed,6,3,28,1.0,71.42857142857143,63,2019-01-24 00:00:00,2019-01-30
2019-01-30,3128,then,2019-01-24,2019-01-30,805.0,Normal,0,28,On Progress,6,2,29,1.0,57.14285714285714,63,2019-01-30 00:00:00,2019-02-06
2019-01-30,3165,weight,2019-01-10,2019-01-14,433.0,Critical,4,28,Completed,4,3,20,1.0,28.57142857142857,63,2019-01-24 00:00:00,2019-01-30
2019-01-30,3166,business,2019-01-16,2019-01-23,733.0,Critical,1,28,Delayed,7,4,21,1.0,71.42857142857143,63,2019-01-30 00:00:00,2019-02-06
2019-01-30,3197,nature,2019-01-23,2019-01-29,537.0,Critical,2,29,Delayed,7,1,14,1.0,75.0,127,2019-01-25 00:00:00,2019-02-06
2019-01-30,3273,level,2019-01-28,2019-02-06,1035.0,Critical,3,30,On Progress,9,4,0,1.0,42.857142857142854,63,2019-01-28 00:00:00,2019-02-09
2019-01-31,132,resource,2019-01-25,2019-02-01,434.0,Normal,3,2,On Progress,8,1,46,0.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-01-31,498,article,2019-01-23,2019-01-28,870.0,Critical,2,5,Delayed,4,4,33,0.0,66.66666666666666,31,2019-01-30 00:00:00,2019-02-04
2019-01-31,543,stock,2018-12-13,2018-12-24,668.0,Critical,6,5,Delayed,8,1,25,0.0,33.33333333333333,31,2019-01-18 00:00:00,2019-02-05
2019-01-31,926,four,2019-01-09,2019-01-11,507.0,Critical,2,9,Delayed,3,1,26,0.0,16.666666666666664,31,2019-01-30 00:00:00,2019-02-01
2019-01-31,988,especially,2019-01-05,2019-01-15,302.0,Critical,5,9,Delayed,8,3,23,0.0,40.0,31,2019-01-25 00:00:00,2019-02-05
2019-01-31,1059,around,2019-01-15,2019-01-20,241.0,Critical,4,10,Delayed,6,1,40,0.0,50.0,127,2019-01-26 00:00:00,2019-02-02
2019-01-31,1106,finish,2019-01-25,2019-01-28,610.0,Critical,1,10,Delayed,4,3,4,0.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-01-31,1277,major,2019-01-24,2019-01-30,720.0,Critical,3,11,Delayed,7,4,37,0.0,62.5,127,2019-01-29 00:00:00,2019-02-05
2019-01-31,1456,wonder,2019-01-28,2019-02-01,563.0,Normal,2,13,On Progress,5,4,9,0.0,50.0,127,2019-01-30 00:00:00,2019-02-04
2019-01-31,1503,place,2019-01-25,2019-01-29,856.0,Critical,1,13,Delayed,5,4,9,0.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-01-31,2279,man,2019-01-13,2019-01-20,450.0,Critical,4,20,Delayed,8,3,36,0.0,37.5,127,2019-01-27 00:00:00,2019-02-05
2019-01-31,2322,represent,2019-01-30,2019-02-01,630.0,Normal,2,20,On Progress,3,4,38,0.0,50.0,127,2019-01-30 00:00:00,2019-02-02
2019-01-31,2426,heavy,2019-01-24,2019-02-01,713.0,Normal,2,22,On Progress,7,3,16,0.0,50.0,31,2019-01-30 00:00:00,2019-02-08
2019-01-31,2513,wide,2019-01-13,2019-01-16,519.0,Critical,4,22,Completed,4,2,13,0.0,40.0,31,2019-01-25 00:00:00,2019-01-31
2019-01-31,2514,class,2019-01-17,2019-01-23,481.0,Critical,0,22,Delayed,5,3,14,0.0,83.33333333333334,31,2019-01-31 00:00:00,2019-02-07
2019-01-31,2803,indeed,2019-01-23,2019-01-30,251.0,Critical,4,25,Delayed,6,3,2,0.0,66.66666666666666,31,2019-01-24 00:00:00,2019-02-05
2019-01-31,2883,become,2019-01-05,2019-01-30,1398.0,Critical,17,25,Delayed,19,4,0,0.0,40.0,31,2019-01-05 00:00:00,2019-02-04
2019-01-31,3092,describe,2018-12-05,2018-12-14,785.0,Critical,5,27,Delayed,8,2,44,0.0,33.33333333333333,31,2019-01-24 00:00:00,2019-02-05
2019-01-31,3128,then,2019-01-24,2019-01-30,805.0,Critical,1,28,Delayed,6,2,29,0.0,57.14285714285714,63,2019-01-30 00:00:00,2019-02-06
2019-01-31,3166,business,2019-01-16,2019-01-23,733.0,Critical,2,28,Delayed,7,4,21,0.0,71.42857142857143,63,2019-01-30 00:00:00,2019-02-06
2019-01-31,3197,nature,2019-01-23,2019-01-29,537.0,Critical,3,29,Delayed,7,1,14,0.0,75.0,127,2019-01-25 00:00:00,2019-02-06
2019-01-31,3273,level,2019-01-28,2019-02-06,1035.0,Critical,4,30,On Progress,9,4,0,0.0,42.857142857142854,63,2019-01-28 00:00:00,2019-02-09
2019-02-01,132,resource,2019-01-25,2019-02-01,434.0,Normal,4,2,On Progress,8,1,46,0.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-02-01,498,article,2019-01-23,2019-01-28,870.0,Critical,3,5,Delayed,4,4,33,0.0,66.66666666666666,31,2019-01-30 00:00:00,2019-02-04
2019-02-01,543,stock,2018-12-13,2018-12-24,668.0,Critical,6,5,Delayed,8,1,25,0.0,33.33333333333333,31,2019-01-18 00:00:00,2019-02-05
2019-02-01,926,four,2019-01-09,2019-01-11,507.0,Critical,3,9,Completed,3,1,26,0.0,16.666666666666664,31,2019-01-30 00:00:00,2019-02-01
2019-02-01,927,leg,2019-01-13,2019-01-17,415.0,Critical,1,9,Delayed,5,3,27,0.0,40.0,31,2019-02-01 00:00:00,2019-02-07
2019-02-01,988,especially,2019-01-05,2019-01-15,302.0,Critical,6,9,Delayed,8,3,23,0.0,40.0,31,2019-01-25 00:00:00,2019-02-05
2019-02-01,1059,around,2019-01-15,2019-01-20,241.0,Critical,5,10,Delayed,6,1,40,0.0,50.0,127,2019-01-26 00:00:00,2019-02-02
2019-02-01,1106,finish,2019-01-25,2019-01-28,610.0,Critical,2,10,Delayed,4,3,4,0.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-02-01,1277,major,2019-01-24,2019-01-30,720.0,Critical,4,11,Delayed,7,4,37,0.0,62.5,127,2019-01-29 00:00:00,2019-02-05
2019-02-01,1456,wonder,2019-01-28,2019-02-01,563.0,Normal,3,13,On Progress,5,4,9,0.0,50.0,127,2019-01-30 00:00:00,2019-02-04
2019-02-01,1503,place,2019-01-25,2019-01-29,856.0,Critical,2,13,Delayed,5,4,9,0.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-02-01,2279,man,2019-01-13,2019-01-20,450.0,Critical,5,20,Delayed,8,3,36,0.0,37.5,127,2019-01-27 00:00:00,2019-02-05
2019-02-01,2322,represent,2019-01-30,2019-02-01,630.0,Normal,2,20,On Progress,3,4,38,0.0,50.0,127,2019-01-30 00:00:00,2019-02-02
2019-02-01,2426,heavy,2019-01-24,2019-02-01,713.0,Normal,2,22,On Progress,7,3,16,0.0,50.0,31,2019-01-30 00:00:00,2019-02-08
2019-02-01,2514,class,2019-01-17,2019-01-23,481.0,Critical,1,22,Delayed,5,3,14,0.0,83.33333333333334,31,2019-01-31 00:00:00,2019-02-07
2019-02-01,2803,indeed,2019-01-23,2019-01-30,251.0,Critical,4,25,Delayed,6,3,2,0.0,66.66666666666666,31,2019-01-24 00:00:00,2019-02-05
2019-02-01,2883,become,2019-01-05,2019-01-30,1398.0,Critical,18,25,Delayed,19,4,0,0.0,40.0,31,2019-01-05 00:00:00,2019-02-04
2019-02-01,3092,describe,2018-12-05,2018-12-14,785.0,Critical,6,27,Delayed,8,2,44,0.0,33.33333333333333,31,2019-01-24 00:00:00,2019-02-05
2019-02-01,3128,then,2019-01-24,2019-01-30,805.0,Critical,2,28,Delayed,6,2,29,0.0,57.14285714285714,63,2019-01-30 00:00:00,2019-02-06
2019-02-01,3166,business,2019-01-16,2019-01-23,733.0,Critical,3,28,Delayed,7,4,21,0.0,71.42857142857143,63,2019-01-30 00:00:00,2019-02-06
2019-02-01,3197,nature,2019-01-23,2019-01-29,537.0,Critical,4,29,Delayed,7,1,14,0.0,75.0,127,2019-01-25 00:00:00,2019-02-06
2019-02-01,3273,level,2019-01-28,2019-02-06,1035.0,Critical,5,30,On Progress,9,4,0,0.0,42.857142857142854,63,2019-01-28 00:00:00,2019-02-09
2019-02-02,132,resource,2019-01-25,2019-02-01,434.0,Critical,5,2,Delayed,8,1,46,0.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-02-02,498,article,2019-01-23,2019-01-28,870.0,Critical,3,5,Delayed,4,4,33,0.0,66.66666666666666,31,2019-01-30 00:00:00,2019-02-04
2019-02-02,543,stock,2018-12-13,2018-12-24,668.0,Critical,6,5,Delayed,8,1,25,0.0,33.33333333333333,31,2019-01-18 00:00:00,2019-02-05
2019-02-02,927,leg,2019-01-13,2019-01-17,415.0,Critical,1,9,Delayed,5,3,27,0.0,40.0,31,2019-02-01 00:00:00,2019-02-07
2019-02-02,988,especially,2019-01-05,2019-01-15,302.0,Critical,6,9,Delayed,8,3,23,0.0,40.0,31,2019-01-25 00:00:00,2019-02-05
2019-02-02,1059,around,2019-01-15,2019-01-20,241.0,Critical,6,10,Completed,6,1,40,0.0,50.0,127,2019-01-26 00:00:00,2019-02-02
2019-02-02,1060,free,2019-01-22,2019-01-27,230.0,Critical,1,10,Delayed,6,4,41,0.0,75.0,127,2019-02-02 00:00:00,2019-02-07
2019-02-02,1106,finish,2019-01-25,2019-01-28,610.0,Critical,2,10,Delayed,4,3,4,0.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-02-02,1277,major,2019-01-24,2019-01-30,720.0,Critical,5,11,Delayed,7,4,37,0.0,62.5,127,2019-01-29 00:00:00,2019-02-05
2019-02-02,1456,wonder,2019-01-28,2019-02-01,563.0,Critical,4,13,Delayed,5,4,9,0.0,50.0,127,2019-01-30 00:00:00,2019-02-04
2019-02-02,1503,place,2019-01-25,2019-01-29,856.0,Critical,2,13,Delayed,5,4,9,0.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-02-02,2279,man,2019-01-13,2019-01-20,450.0,Critical,6,20,Delayed,8,3,36,0.0,37.5,127,2019-01-27 00:00:00,2019-02-05
2019-02-02,2322,represent,2019-01-30,2019-02-01,630.0,Normal,3,20,Completed,3,4,38,0.0,50.0,127,2019-01-30 00:00:00,2019-02-02
2019-02-02,2426,heavy,2019-01-24,2019-02-01,713.0,Critical,2,22,Delayed,7,3,16,0.0,50.0,31,2019-01-30 00:00:00,2019-02-08
2019-02-02,2514,class,2019-01-17,2019-01-23,481.0,Critical,1,22,Delayed,5,3,14,0.0,83.33333333333334,31,2019-01-31 00:00:00,2019-02-07
2019-02-02,2803,indeed,2019-01-23,2019-01-30,251.0,Critical,4,25,Delayed,6,3,2,0.0,66.66666666666666,31,2019-01-24 00:00:00,2019-02-05
2019-02-02,2883,become,2019-01-05,2019-01-30,1398.0,Critical,18,25,Delayed,19,4,0,0.0,40.0,31,2019-01-05 00:00:00,2019-02-04
2019-02-02,3092,describe,2018-12-05,2018-12-14,785.0,Critical,6,27,Delayed,8,2,44,0.0,33.33333333333333,31,2019-01-24 00:00:00,2019-02-05
2019-02-02,3128,then,2019-01-24,2019-01-30,805.0,Critical,3,28,Delayed,6,2,29,0.0,57.14285714285714,63,2019-01-30 00:00:00,2019-02-06
2019-02-02,3166,business,2019-01-16,2019-01-23,733.0,Critical,4,28,Delayed,7,4,21,0.0,71.42857142857143,63,2019-01-30 00:00:00,2019-02-06
2019-02-02,3197,nature,2019-01-23,2019-01-29,537.0,Critical,5,29,Delayed,7,1,14,0.0,75.0,127,2019-01-25 00:00:00,2019-02-06
2019-02-02,3273,level,2019-01-28,2019-02-06,1035.0,Critical,5,30,On Progress,9,4,0,0.0,42.857142857142854,63,2019-01-28 00:00:00,2019-02-09
2019-02-02,3330,network,2019-02-02,2019-02-13,1850.0,Critical,1,30,On Progress,10,7,0,0.0,71.42857142857143,63,2019-02-02 00:00:00,2019-02-13
2019-02-03,132,resource,2019-01-25,2019-02-01,434.0,Critical,6,2,Delayed,8,1,46,1.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-02-03,498,article,2019-01-23,2019-01-28,870.0,Critical,3,5,Delayed,4,4,33,1.0,66.66666666666666,31,2019-01-30 00:00:00,2019-02-04
2019-02-03,543,stock,2018-12-13,2018-12-24,668.0,Critical,6,5,Delayed,8,1,25,1.0,33.33333333333333,31,2019-01-18 00:00:00,2019-02-05
2019-02-03,927,leg,2019-01-13,2019-01-17,415.0,Critical,1,9,Delayed,5,3,27,1.0,40.0,31,2019-02-01 00:00:00,2019-02-07
2019-02-03,988,especially,2019-01-05,2019-01-15,302.0,Critical,6,9,Delayed,8,3,23,1.0,40.0,31,2019-01-25 00:00:00,2019-02-05
2019-02-03,1060,free,2019-01-22,2019-01-27,230.0,Critical,2,10,Delayed,6,4,41,1.0,75.0,127,2019-02-02 00:00:00,2019-02-07
2019-02-03,1106,finish,2019-01-25,2019-01-28,610.0,Critical,2,10,Delayed,4,3,4,1.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-02-03,1277,major,2019-01-24,2019-01-30,720.0,Critical,6,11,Delayed,7,4,37,1.0,62.5,127,2019-01-29 00:00:00,2019-02-05
2019-02-03,1456,wonder,2019-01-28,2019-02-01,563.0,Critical,4,13,Delayed,5,4,9,1.0,50.0,127,2019-01-30 00:00:00,2019-02-04
2019-02-03,1503,place,2019-01-25,2019-01-29,856.0,Critical,3,13,Delayed,5,4,9,1.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-02-03,2279,man,2019-01-13,2019-01-20,450.0,Critical,7,20,Delayed,8,3,36,1.0,37.5,127,2019-01-27 00:00:00,2019-02-05
2019-02-03,2426,heavy,2019-01-24,2019-02-01,713.0,Critical,2,22,Delayed,7,3,16,1.0,50.0,31,2019-01-30 00:00:00,2019-02-08
2019-02-03,2514,class,2019-01-17,2019-01-23,481.0,Critical,1,22,Delayed,5,3,14,1.0,83.33333333333334,31,2019-01-31 00:00:00,2019-02-07
2019-02-03,2803,indeed,2019-01-23,2019-01-30,251.0,Critical,4,25,Delayed,6,3,2,1.0,66.66666666666666,31,2019-01-24 00:00:00,2019-02-05
2019-02-03,2883,become,2019-01-05,2019-01-30,1398.0,Critical,18,25,Delayed,19,4,0,1.0,40.0,31,2019-01-05 00:00:00,2019-02-04
2019-02-03,3092,describe,2018-12-05,2018-12-14,785.0,Critical,6,27,Delayed,8,2,44,1.0,33.33333333333333,31,2019-01-24 00:00:00,2019-02-05
2019-02-03,3128,then,2019-01-24,2019-01-30,805.0,Critical,3,28,Delayed,6,2,29,1.0,57.14285714285714,63,2019-01-30 00:00:00,2019-02-06
2019-02-03,3166,business,2019-01-16,2019-01-23,733.0,Critical,4,28,Delayed,7,4,21,1.0,71.42857142857143,63,2019-01-30 00:00:00,2019-02-06
2019-02-03,3197,nature,2019-01-23,2019-01-29,537.0,Critical,6,29,Delayed,7,1,14,1.0,75.0,127,2019-01-25 00:00:00,2019-02-06
2019-02-03,3273,level,2019-01-28,2019-02-06,1035.0,Critical,5,30,On Progress,9,4,0,1.0,42.857142857142854,63,2019-01-28 00:00:00,2019-02-09
2019-02-03,3330,network,2019-02-02,2019-02-13,1850.0,Critical,1,30,On Progress,10,7,0,1.0,71.42857142857143,63,2019-02-02 00:00:00,2019-02-13
2019-02-04,132,resource,2019-01-25,2019-02-01,434.0,Critical,7,2,Delayed,8,1,46,1.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-02-04,498,article,2019-01-23,2019-01-28,870.0,Critical,4,5,Completed,4,4,33,1.0,66.66666666666666,31,2019-01-30 00:00:00,2019-02-04
2019-02-04,499,indeed,2019-01-28,2019-02-01,371.0,Critical,1,5,Delayed,5,2,34,1.0,50.0,31,2019-02-04 00:00:00,2019-02-12
2019-02-04,543,stock,2018-12-13,2018-12-24,668.0,Critical,7,5,Delayed,8,1,25,1.0,33.33333333333333,31,2019-01-18 00:00:00,2019-02-05
2019-02-04,927,leg,2019-01-13,2019-01-17,415.0,Critical,2,9,Delayed,5,3,27,1.0,40.0,31,2019-02-01 00:00:00,2019-02-07
2019-02-04,988,especially,2019-01-05,2019-01-15,302.0,Critical,7,9,Delayed,8,3,23,1.0,40.0,31,2019-01-25 00:00:00,2019-02-05
2019-02-04,1060,free,2019-01-22,2019-01-27,230.0,Critical,3,10,Delayed,6,4,41,1.0,75.0,127,2019-02-02 00:00:00,2019-02-07
2019-02-04,1106,finish,2019-01-25,2019-01-28,610.0,Critical,3,10,Delayed,4,3,4,1.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-02-04,1277,major,2019-01-24,2019-01-30,720.0,Critical,6,11,Delayed,7,4,37,1.0,62.5,127,2019-01-29 00:00:00,2019-02-05
2019-02-04,1456,wonder,2019-01-28,2019-02-01,563.0,Critical,5,13,Completed,5,4,9,1.0,50.0,127,2019-01-30 00:00:00,2019-02-04
2019-02-04,1457,get,2019-02-02,2019-02-04,821.0,Normal,1,13,On Progress,3,4,10,1.0,75.0,127,2019-02-04 00:00:00,2019-02-06
2019-02-04,1503,place,2019-01-25,2019-01-29,856.0,Critical,4,13,Delayed,5,4,9,1.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-02-04,2279,man,2019-01-13,2019-01-20,450.0,Critical,7,20,Delayed,8,3,36,1.0,37.5,127,2019-01-27 00:00:00,2019-02-05
2019-02-04,2426,heavy,2019-01-24,2019-02-01,713.0,Critical,3,22,Delayed,7,3,16,1.0,50.0,31,2019-01-30 00:00:00,2019-02-08
2019-02-04,2514,class,2019-01-17,2019-01-23,481.0,Critical,2,22,Delayed,5,3,14,1.0,83.33333333333334,31,2019-01-31 00:00:00,2019-02-07
2019-02-04,2803,indeed,2019-01-23,2019-01-30,251.0,Critical,5,25,Delayed,6,3,2,1.0,66.66666666666666,31,2019-01-24 00:00:00,2019-02-05
2019-02-04,2883,become,2019-01-05,2019-01-30,1398.0,Critical,19,25,Completed,19,4,0,1.0,40.0,31,2019-01-05 00:00:00,2019-02-04
2019-02-04,2884,guy,2019-01-30,2019-02-04,486.0,Normal,1,25,On Progress,4,1,1,1.0,50.0,31,2019-02-04 00:00:00,2019-02-08
2019-02-04,3092,describe,2018-12-05,2018-12-14,785.0,Critical,7,27,Delayed,8,2,44,1.0,33.33333333333333,31,2019-01-24 00:00:00,2019-02-05
2019-02-04,3128,then,2019-01-24,2019-01-30,805.0,Critical,4,28,Delayed,6,2,29,1.0,57.14285714285714,63,2019-01-30 00:00:00,2019-02-06
2019-02-04,3166,business,2019-01-16,2019-01-23,733.0,Critical,5,28,Delayed,7,4,21,1.0,71.42857142857143,63,2019-01-30 00:00:00,2019-02-06
2019-02-04,3197,nature,2019-01-23,2019-01-29,537.0,Critical,6,29,Delayed,7,1,14,1.0,75.0,127,2019-01-25 00:00:00,2019-02-06
2019-02-04,3273,level,2019-01-28,2019-02-06,1035.0,Critical,5,30,On Progress,9,4,0,1.0,42.857142857142854,63,2019-01-28 00:00:00,2019-02-09
2019-02-04,3330,network,2019-02-02,2019-02-13,1850.0,Critical,2,30,On Progress,10,7,0,1.0,71.42857142857143,63,2019-02-02 00:00:00,2019-02-13
2019-02-05,132,resource,2019-01-25,2019-02-01,434.0,Critical,8,2,Completed,8,1,46,1.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-02-05,133,see,2019-02-02,2019-02-08,391.0,Normal,0,2,On Progress,7,2,47,1.0,75.0,127,2019-02-05 00:00:00,2019-02-15
2019-02-05,499,indeed,2019-01-28,2019-02-01,371.0,Critical,2,5,Delayed,5,2,34,1.0,50.0,31,2019-02-04 00:00:00,2019-02-12
2019-02-05,543,stock,2018-12-13,2018-12-24,668.0,Critical,8,5,Completed,8,1,25,1.0,33.33333333333333,31,2019-01-18 00:00:00,2019-02-05
2019-02-05,544,only,2018-12-26,2019-01-01,655.0,Critical,1,5,Delayed,5,2,26,1.0,0.0,31,2019-02-05 00:00:00,2019-02-12
2019-02-05,927,leg,2019-01-13,2019-01-17,415.0,Critical,3,9,Delayed,5,3,27,1.0,40.0,31,2019-02-01 00:00:00,2019-02-07
2019-02-05,988,especially,2019-01-05,2019-01-15,302.0,Critical,8,9,Completed,8,3,23,1.0,40.0,31,2019-01-25 00:00:00,2019-02-05
2019-02-05,989,chair,2019-01-16,2019-01-23,295.0,Critical,1,9,Delayed,6,1,24,1.0,66.66666666666666,31,2019-02-05 00:00:00,2019-02-14
2019-02-05,1060,free,2019-01-22,2019-01-27,230.0,Critical,4,10,Delayed,6,4,41,1.0,75.0,127,2019-02-02 00:00:00,2019-02-07
2019-02-05,1106,finish,2019-01-25,2019-01-28,610.0,Critical,4,10,Completed,4,3,4,1.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-02-05,1107,example,2019-01-30,2019-02-04,703.0,Critical,1,10,Delayed,6,2,5,1.0,50.0,127,2019-02-05 00:00:00,2019-02-11
2019-02-05,1277,major,2019-01-24,2019-01-30,720.0,Critical,7,11,Completed,7,4,37,1.0,62.5,127,2019-01-29 00:00:00,2019-02-05
2019-02-05,1278,score,2019-01-30,2019-02-03,441.0,Critical,1,11,Delayed,5,2,38,1.0,50.0,127,2019-02-05 00:00:00,2019-02-10
2019-02-05,1457,get,2019-02-02,2019-02-04,821.0,Critical,2,13,Delayed,3,4,10,1.0,75.0,127,2019-02-04 00:00:00,2019-02-06
2019-02-05,1503,place,2019-01-25,2019-01-29,856.0,Critical,5,13,Completed,5,4,9,1.0,50.0,127,2019-01-29 00:00:00,2019-02-05
2019-02-05,1504,series,2019-01-30,2019-02-06,643.0,Normal,1,13,On Progress,8,4,10,1.0,50.0,127,2019-02-05 00:00:00,2019-02-13
