Date,ID,Name,StartDate,EndDate,Cost,Priority,Progress,ProjectID,Status,Duration,Trade,ActualStartDate,ActualEndDate
2024-05-14,177,subject,2024-05-13,2024-05-18,1552.0,Critical,2,9,On Progress,6,3,2024-05-13 00:00:00,2024-05-18
2024-05-14,189,carry,2024-05-14,2024-05-19,2621.0,Critical,1,9,On Progress,6,3,2024-05-14 00:00:00,2024-05-19
2024-05-14,195,fly,2024-05-13,2024-05-18,2117.0,Critical,2,10,On Progress,6,5,2024-05-13 00:00:00,2024-05-18
2024-05-14,239,finish,2024-05-11,2024-05-13,771.0,Critical,1,11,Delayed,2,2,2024-05-13 00:00:00,2024-05-15
2024-05-14,249,memory,2024-05-13,2024-05-16,357.0,Normal,2,11,On Progress,4,2,2024-05-13 00:00:00,2024-05-16
2024-05-14,322,instead,2024-05-09,2024-05-10,672.0,Critical,0,14,Delayed,2,2,2024-05-13 00:00:00,2024-05-18
2024-05-14,329,whether,2024-05-11,2024-05-13,466.0,Critical,2,14,Delayed,3,2,2024-05-11 00:00:00,2024-05-15
2024-05-14,350,season,2024-05-07,2024-05-09,824.0,Critical,2,15,Delayed,3,1,2024-05-13 00:00:00,2024-05-15
2024-05-14,366,table,2024-05-02,2024-05-07,798.0,Critical,4,15,Completed,4,2,2024-05-06 00:00:00,2024-05-14
2024-05-14,367,realize,2024-05-09,2024-05-14,719.0,Normal,1,15,On Progress,4,2,2024-05-14 00:00:00,2024-05-17
2024-05-14,385,authority,2024-05-07,2024-05-10,536.0,Critical,4,15,Completed,4,2,2024-05-09 00:00:00,2024-05-14
2024-05-14,386,career,2024-05-11,2024-05-15,805.0,Normal,1,15,On Progress,4,1,2024-05-14 00:00:00,2024-05-17
2024-05-14,398,cause,2024-05-04,2024-05-08,434.0,Critical,3,16,Delayed,4,2,2024-05-06 00:00:00,2024-05-16
2024-05-14,415,beyond,2024-05-11,2024-05-14,795.0,Normal,1,16,On Progress,3,1,2024-05-13 00:00:00,2024-05-21
2024-05-14,428,energy,2024-05-10,2024-05-15,752.0,Normal,3,17,On Progress,4,1,2024-05-10 00:00:00,2024-05-15
2024-05-14,443,down,2024-05-04,2024-05-07,549.0,Critical,2,17,Delayed,3,1,2024-05-09 00:00:00,2024-05-16
2024-05-14,456,next,2024-05-09,2024-05-11,884.0,Critical,2,18,Delayed,3,2,2024-05-12 00:00:00,2024-05-15
2024-05-14,486,as,2024-05-13,2024-05-20,2869.0,Critical,2,20,On Progress,8,5,2024-05-13 00:00:00,2024-05-20
2024-05-14,598,tell,2024-05-12,2024-05-14,974.0,Normal,2,22,On Progress,3,3,2024-05-12 00:00:00,2024-05-16
2024-05-14,616,lawyer,2024-05-03,2024-05-06,737.0,Critical,3,22,Delayed,4,2,2024-05-10 00:00:00,2024-05-16
2024-05-14,627,husband,2024-05-13,2024-05-23,1402.0,Critical,2,23,On Progress,11,3,2024-05-13 00:00:00,2024-05-23
2024-05-14,668,science,2024-05-13,2024-05-14,672.0,Normal,1,24,On Progress,2,1,2024-05-13 00:00:00,2024-05-15
2024-05-14,681,fast,2024-05-11,2024-05-14,972.0,Normal,3,24,On Progress,4,2,2024-05-12 00:00:00,2024-05-15
2024-05-14,740,order,2024-05-12,2024-05-15,805.0,Normal,2,26,On Progress,4,3,2024-05-13 00:00:00,2024-05-16
2024-05-14,754,much,2024-05-10,2024-05-14,751.0,Normal,3,26,On Progress,4,1,2024-05-10 00:00:00,2024-05-16
2024-05-14,771,recently,2024-05-09,2024-05-13,238.0,Normal,4,26,Completed,4,1,2024-05-09 00:00:00,2024-05-14
2024-05-14,772,send,2024-05-13,2024-05-14,321.0,Normal,0,26,On Progress,2,2,2024-05-14 00:00:00,2024-05-16
2024-05-14,790,everybody,2024-05-09,2024-05-12,302.0,Critical,2,27,Delayed,4,2,2024-05-11 00:00:00,2024-05-17
2024-05-14,808,in,2024-05-05,2024-05-08,783.0,Critical,3,27,Delayed,4,2,2024-05-08 00:00:00,2024-05-15
2024-05-14,826,significant,2024-05-11,2024-05-14,643.0,Normal,3,28,On Progress,4,3,2024-05-11 00:00:00,2024-05-15
2024-05-14,845,look,2024-05-12,2024-05-14,902.0,Normal,2,28,On Progress,3,1,2024-05-12 00:00:00,2024-05-15
2024-05-14,865,strong,2024-05-09,2024-05-10,485.0,Critical,2,29,Completed,2,1,2024-05-13 00:00:00,2024-05-14
2024-05-14,866,place,2024-05-12,2024-05-13,510.0,Critical,0,29,Delayed,2,2,2024-05-14 00:00:00,2024-05-16
2024-05-14,880,public,2024-05-12,2024-05-15,809.0,Normal,2,29,On Progress,4,3,2024-05-12 00:00:00,2024-05-16
2024-05-14,900,try,2024-05-08,2024-05-20,2807.0,Critical,6,30,On Progress,11,5,2024-05-08 00:00:00,2024-05-20
2024-05-14,914,blood,2024-05-07,2024-05-14,1791.0,Critical,7,30,Completed,7,3,2024-05-07 00:00:00,2024-05-14
2024-05-14,915,may,2024-05-14,2024-05-15,760.0,Normal,1,30,On Progress,2,1,2024-05-14 00:00:00,2024-05-15
2024-05-15,1,side,2024-05-13,2024-05-28,2518.0,Critical,3,1,On Progress,12,4,2024-05-13 00:00:00,2024-05-29
2024-05-15,15,discussion,2024-05-15,2024-05-24,1990.0,Critical,1,1,On Progress,8,3,2024-05-15 00:00:00,2024-05-24
2024-05-15,61,ever,2024-05-11,2024-05-15,487.0,Normal,2,3,On Progress,4,1,2024-05-11 00:00:00,2024-05-17
2024-05-15,78,less,2024-05-12,2024-05-14,323.0,Critical,2,3,Delayed,3,1,2024-05-14 00:00:00,2024-05-16
2024-05-15,84,imagine,2024-05-13,2024-05-14,849.0,Normal,2,4,Completed,2,3,2024-05-13 00:00:00,2024-05-15
2024-05-15,85,minute,2024-05-15,2024-05-17,547.0,Normal,0,4,On Progress,3,2,2024-05-15 00:00:00,2024-05-21
2024-05-15,92,team,2024-05-02,2024-05-15,2985.0,Critical,11,4,On Progress,12,3,2024-05-02 00:00:00,2024-05-16
2024-05-15,121,trade,2024-05-12,2024-05-15,218.0,Normal,3,6,On Progress,4,2,2024-05-12 00:00:00,2024-05-16
2024-05-15,136,office,2024-05-11,2024-05-14,911.0,Critical,2,6,Delayed,4,1,2024-05-13 00:00:00,2024-05-17
2024-05-15,177,subject,2024-05-13,2024-05-18,1552.0,Critical,3,9,On Progress,6,3,2024-05-13 00:00:00,2024-05-18
2024-05-15,189,carry,2024-05-14,2024-05-19,2621.0,Critical,2,9,On Progress,6,3,2024-05-14 00:00:00,2024-05-19
2024-05-15,195,fly,2024-05-13,2024-05-18,2117.0,Critical,3,10,On Progress,6,5,2024-05-13 00:00:00,2024-05-18
2024-05-15,214,usually,2024-05-15,2024-05-25,1605.0,Critical,1,10,On Progress,11,3,2024-05-15 00:00:00,2024-05-26
2024-05-15,233,citizen,2024-05-15,2024-05-21,1489.0,Critical,1,10,On Progress,7,5,2024-05-15 00:00:00,2024-05-21
2024-05-15,239,finish,2024-05-11,2024-05-13,771.0,Critical,2,11,Completed,2,2,2024-05-13 00:00:00,2024-05-15
2024-05-15,240,establish,2024-05-15,2024-05-17,702.0,Normal,1,11,On Progress,3,2,2024-05-15 00:00:00,2024-05-21
2024-05-15,249,memory,2024-05-13,2024-05-16,357.0,Normal,3,11,On Progress,4,2,2024-05-13 00:00:00,2024-05-16
2024-05-15,322,instead,2024-05-09,2024-05-10,672.0,Critical,0,14,Delayed,2,2,2024-05-13 00:00:00,2024-05-18
2024-05-15,329,whether,2024-05-11,2024-05-13,466.0,Critical,3,14,Completed,3,2,2024-05-11 00:00:00,2024-05-15
2024-05-15,330,seat,2024-05-15,2024-05-18,405.0,Normal,1,14,On Progress,4,2,2024-05-15 00:00:00,2024-05-18
2024-05-15,350,season,2024-05-07,2024-05-09,824.0,Critical,3,15,Completed,3,1,2024-05-13 00:00:00,2024-05-15
2024-05-15,351,play,2024-05-10,2024-05-14,228.0,Critical,1,15,Delayed,3,2,2024-05-15 00:00:00,2024-05-20
2024-05-15,367,realize,2024-05-09,2024-05-14,719.0,Critical,2,15,Delayed,4,2,2024-05-14 00:00:00,2024-05-17
2024-05-15,386,career,2024-05-11,2024-05-15,805.0,Normal,2,15,On Progress,4,1,2024-05-14 00:00:00,2024-05-17
2024-05-15,398,cause,2024-05-04,2024-05-08,434.0,Critical,3,16,Delayed,4,2,2024-05-06 00:00:00,2024-05-16
2024-05-15,415,beyond,2024-05-11,2024-05-14,795.0,Critical,1,16,Delayed,3,1,2024-05-13 00:00:00,2024-05-21
2024-05-15,428,energy,2024-05-10,2024-05-15,752.0,Normal,4,17,Completed,4,1,2024-05-10 00:00:00,2024-05-15
2024-05-15,443,down,2024-05-04,2024-05-07,549.0,Critical,2,17,Delayed,3,1,2024-05-09 00:00:00,2024-05-16
2024-05-15,456,next,2024-05-09,2024-05-11,884.0,Critical,3,18,Completed,3,2,2024-05-12 00:00:00,2024-05-15
2024-05-15,457,professor,2024-05-12,2024-05-15,585.0,Normal,1,18,On Progress,4,3,2024-05-15 00:00:00,2024-05-19
2024-05-15,486,as,2024-05-13,2024-05-20,2869.0,Critical,3,20,On Progress,8,5,2024-05-13 00:00:00,2024-05-20
2024-05-15,505,people,2024-05-15,2024-05-23,1076.0,Critical,1,20,On Progress,9,5,2024-05-15 00:00:00,2024-05-23
2024-05-15,598,tell,2024-05-12,2024-05-14,974.0,Critical,2,22,Delayed,3,3,2024-05-12 00:00:00,2024-05-16
2024-05-15,616,lawyer,2024-05-03,2024-05-06,737.0,Critical,3,22,Delayed,4,2,2024-05-10 00:00:00,2024-05-16
2024-05-15,627,husband,2024-05-13,2024-05-23,1402.0,Critical,3,23,On Progress,11,3,2024-05-13 00:00:00,2024-05-23
2024-05-15,642,make,2024-05-15,2024-05-25,1009.0,Critical,1,23,On Progress,11,4,2024-05-15 00:00:00,2024-05-25
2024-05-15,668,science,2024-05-13,2024-05-14,672.0,Normal,2,24,Completed,2,1,2024-05-13 00:00:00,2024-05-15
2024-05-15,681,fast,2024-05-11,2024-05-14,972.0,Normal,4,24,Completed,4,2,2024-05-12 00:00:00,2024-05-15
2024-05-15,682,visit,2024-05-15,2024-05-18,312.0,Normal,1,24,On Progress,4,2,2024-05-15 00:00:00,2024-05-19
2024-05-15,740,order,2024-05-12,2024-05-15,805.0,Normal,3,26,On Progress,4,3,2024-05-13 00:00:00,2024-05-16
2024-05-15,754,much,2024-05-10,2024-05-14,751.0,Critical,3,26,Delayed,4,1,2024-05-10 00:00:00,2024-05-16
2024-05-15,772,send,2024-05-13,2024-05-14,321.0,Critical,1,26,Delayed,2,2,2024-05-14 00:00:00,2024-05-16
2024-05-15,790,everybody,2024-05-09,2024-05-12,302.0,Critical,2,27,Delayed,4,2,2024-05-11 00:00:00,2024-05-17
2024-05-15,808,in,2024-05-05,2024-05-08,783.0,Critical,4,27,Completed,4,2,2024-05-08 00:00:00,2024-05-15
2024-05-15,809,face,2024-05-08,2024-05-10,411.0,Critical,0,27,Delayed,3,1,2024-05-15 00:00:00,2024-05-21
2024-05-15,826,significant,2024-05-11,2024-05-14,643.0,Normal,4,28,Completed,4,3,2024-05-11 00:00:00,2024-05-15
2024-05-15,827,continue,2024-05-15,2024-05-16,223.0,Normal,1,28,On Progress,2,1,2024-05-15 00:00:00,2024-05-16
2024-05-15,845,look,2024-05-12,2024-05-14,902.0,Normal,3,28,Completed,3,1,2024-05-12 00:00:00,2024-05-15
2024-05-15,846,buy,2024-05-14,2024-05-15,272.0,Normal,1,28,On Progress,2,3,2024-05-15 00:00:00,2024-05-16
2024-05-15,866,place,2024-05-12,2024-05-13,510.0,Critical,1,29,Delayed,2,2,2024-05-14 00:00:00,2024-05-16
2024-05-15,880,public,2024-05-12,2024-05-15,809.0,Normal,3,29,On Progress,4,3,2024-05-12 00:00:00,2024-05-16
2024-05-15,887,city,2024-05-15,2024-05-16,479.0,Normal,0,30,On Progress,2,2,2024-05-15 00:00:00,2024-05-20
2024-05-15,900,try,2024-05-08,2024-05-20,2807.0,Critical,7,30,On Progress,11,5,2024-05-08 00:00:00,2024-05-20
2024-05-15,915,may,2024-05-14,2024-05-15,760.0,Normal,2,30,Completed,2,1,2024-05-14 00:00:00,2024-05-15
2024-05-16,1,side,2024-05-13,2024-05-28,2518.0,Critical,3,1,On Progress,12,4,2024-05-13 00:00:00,2024-05-29
2024-05-16,15,discussion,2024-05-15,2024-05-24,1990.0,Critical,2,1,On Progress,8,3,2024-05-15 00:00:00,2024-05-24
2024-05-16,61,ever,2024-05-11,2024-05-15,487.0,Critical,3,3,Delayed,4,1,2024-05-11 00:00:00,2024-05-17
2024-05-16,78,less,2024-05-12,2024-05-14,323.0,Critical,3,3,Completed,3,1,2024-05-14 00:00:00,2024-05-16
2024-05-16,79,opportunity,2024-05-16,2024-05-17,905.0,Normal,1,3,On Progress,2,2,2024-05-16 00:00:00,2024-05-17
2024-05-16,85,minute,2024-05-15,2024-05-17,547.0,Normal,0,4,On Progress,3,2,2024-05-15 00:00:00,2024-05-21
2024-05-16,92,team,2024-05-02,2024-05-15,2985.0,Critical,12,4,Completed,12,3,2024-05-02 00:00:00,2024-05-16
2024-05-16,121,trade,2024-05-12,2024-05-15,218.0,Normal,4,6,Completed,4,2,2024-05-12 00:00:00,2024-05-16
2024-05-16,136,office,2024-05-11,2024-05-14,911.0,Critical,3,6,Delayed,4,1,2024-05-13 00:00:00,2024-05-17
2024-05-16,177,subject,2024-05-13,2024-05-18,1552.0,Critical,4,9,On Progress,6,3,2024-05-13 00:00:00,2024-05-18
2024-05-16,189,carry,2024-05-14,2024-05-19,2621.0,Critical,3,9,On Progress,6,3,2024-05-14 00:00:00,2024-05-19
2024-05-16,195,fly,2024-05-13,2024-05-18,2117.0,Critical,4,10,On Progress,6,5,2024-05-13 00:00:00,2024-05-18
2024-05-16,214,usually,2024-05-15,2024-05-25,1605.0,Critical,2,10,On Progress,11,3,2024-05-15 00:00:00,2024-05-26
2024-05-16,233,citizen,2024-05-15,2024-05-21,1489.0,Critical,2,10,On Progress,7,5,2024-05-15 00:00:00,2024-05-21
2024-05-16,240,establish,2024-05-15,2024-05-17,702.0,Normal,1,11,On Progress,3,2,2024-05-15 00:00:00,2024-05-21
2024-05-16,249,memory,2024-05-13,2024-05-16,357.0,Normal,4,11,Completed,4,2,2024-05-13 00:00:00,2024-05-16
2024-05-16,322,instead,2024-05-09,2024-05-10,672.0,Critical,0,14,Delayed,2,2,2024-05-13 00:00:00,2024-05-18
2024-05-16,330,seat,2024-05-15,2024-05-18,405.0,Normal,2,14,On Progress,4,2,2024-05-15 00:00:00,2024-05-18
2024-05-16,351,play,2024-05-10,2024-05-14,228.0,Critical,1,15,Delayed,3,2,2024-05-15 00:00:00,2024-05-20
2024-05-16,367,realize,2024-05-09,2024-05-14,719.0,Critical,3,15,Delayed,4,2,2024-05-14 00:00:00,2024-05-17
2024-05-16,386,career,2024-05-11,2024-05-15,805.0,Critical,3,15,Delayed,4,1,2024-05-14 00:00:00,2024-05-17
2024-05-16,398,cause,2024-05-04,2024-05-08,434.0,Critical,4,16,Completed,4,2,2024-05-06 00:00:00,2024-05-16
2024-05-16,399,keep,2024-05-10,2024-05-15,527.0,Critical,1,16,Delayed,4,1,2024-05-16 00:00:00,2024-05-22
2024-05-16,415,beyond,2024-05-11,2024-05-14,795.0,Critical,2,16,Delayed,3,1,2024-05-13 00:00:00,2024-05-21
2024-05-16,429,century,2024-05-16,2024-05-20,226.0,Normal,0,17,On Progress,3,2,2024-05-16 00:00:00,2024-05-22
2024-05-16,443,down,2024-05-04,2024-05-07,549.0,Critical,3,17,Completed,3,1,2024-05-09 00:00:00,2024-05-16
2024-05-16,444,democratic,2024-05-08,2024-05-09,652.0,Critical,1,17,Delayed,2,1,2024-05-16 00:00:00,2024-05-22
2024-05-16,457,professor,2024-05-12,2024-05-15,585.0,Critical,2,18,Delayed,4,3,2024-05-15 00:00:00,2024-05-19
2024-05-16,486,as,2024-05-13,2024-05-20,2869.0,Critical,4,20,On Progress,8,5,2024-05-13 00:00:00,2024-05-20
2024-05-16,505,people,2024-05-15,2024-05-23,1076.0,Critical,2,20,On Progress,9,5,2024-05-15 00:00:00,2024-05-23
2024-05-16,524,read,2024-05-16,2024-05-26,1013.0,Critical,1,20,On Progress,11,3,2024-05-16 00:00:00,2024-05-27
2024-05-16,598,tell,2024-05-12,2024-05-14,974.0,Critical,3,22,Completed,3,3,2024-05-12 00:00:00,2024-05-16
2024-05-16,599,picture,2024-05-15,2024-05-17,298.0,Normal,0,22,On Progress,3,1,2024-05-16 00:00:00,2024-05-22
2024-05-16,616,lawyer,2024-05-03,2024-05-06,737.0,Critical,4,22,Completed,4,2,2024-05-10 00:00:00,2024-05-16
2024-05-16,617,from,2024-05-06,2024-05-08,327.0,Critical,1,22,Delayed,3,3,2024-05-16 00:00:00,2024-05-18
2024-05-16,627,husband,2024-05-13,2024-05-23,1402.0,Critical,4,23,On Progress,11,3,2024-05-13 00:00:00,2024-05-23
2024-05-16,642,make,2024-05-15,2024-05-25,1009.0,Critical,2,23,On Progress,11,4,2024-05-15 00:00:00,2024-05-25
2024-05-16,657,color,2024-05-16,2024-05-27,2287.0,Critical,1,23,On Progress,12,5,2024-05-16 00:00:00,2024-05-30
2024-05-16,669,either,2024-05-16,2024-05-18,212.0,Normal,1,24,On Progress,3,3,2024-05-16 00:00:00,2024-05-18
2024-05-16,682,visit,2024-05-15,2024-05-18,312.0,Normal,1,24,On Progress,4,2,2024-05-15 00:00:00,2024-05-19
2024-05-16,740,order,2024-05-12,2024-05-15,805.0,Normal,4,26,Completed,4,3,2024-05-13 00:00:00,2024-05-16
2024-05-16,741,carry,2024-05-15,2024-05-16,551.0,Normal,1,26,On Progress,2,2,2024-05-16 00:00:00,2024-05-18
2024-05-16,754,much,2024-05-10,2024-05-14,751.0,Critical,4,26,Completed,4,1,2024-05-10 00:00:00,2024-05-16
2024-05-16,755,tough,2024-05-14,2024-05-15,785.0,Critical,1,26,Delayed,2,1,2024-05-16 00:00:00,2024-05-17
2024-05-16,772,send,2024-05-13,2024-05-14,321.0,Critical,2,26,Completed,2,2,2024-05-14 00:00:00,2024-05-16
2024-05-16,773,benefit,2024-05-16,2024-05-20,499.0,Normal,1,26,On Progress,4,3,2024-05-16 00:00:00,2024-05-21
2024-05-16,790,everybody,2024-05-09,2024-05-12,302.0,Critical,3,27,Delayed,4,2,2024-05-11 00:00:00,2024-05-17
2024-05-16,809,face,2024-05-08,2024-05-10,411.0,Critical,1,27,Delayed,3,1,2024-05-15 00:00:00,2024-05-21
2024-05-16,827,continue,2024-05-15,2024-05-16,223.0,Normal,2,28,Completed,2,1,2024-05-15 00:00:00,2024-05-16
2024-05-16,846,buy,2024-05-14,2024-05-15,272.0,Normal,2,28,Completed,2,3,2024-05-15 00:00:00,2024-05-16
2024-05-16,866,place,2024-05-12,2024-05-13,510.0,Critical,2,29,Completed,2,2,2024-05-14 00:00:00,2024-05-16
2024-05-16,880,public,2024-05-12,2024-05-15,809.0,Normal,4,29,Completed,4,3,2024-05-12 00:00:00,2024-05-16
2024-05-16,887,city,2024-05-15,2024-05-16,479.0,Normal,1,30,On Progress,2,2,2024-05-15 00:00:00,2024-05-20
2024-05-16,900,try,2024-05-08,2024-05-20,2807.0,Critical,8,30,On Progress,11,5,2024-05-08 00:00:00,2024-05-20
2024-05-16,916,join,2024-05-16,2024-05-17,751.0,Normal,1,30,On Progress,2,1,2024-05-16 00:00:00,2024-05-17
2024-05-17,1,side,2024-05-13,2024-05-28,2518.0,Critical,4,1,On Progress,12,4,2024-05-13 00:00:00,2024-05-29
2024-05-17,15,discussion,2024-05-15,2024-05-24,1990.0,Critical,3,1,On Progress,8,3,2024-05-15 00:00:00,2024-05-24
2024-05-17,61,ever,2024-05-11,2024-05-15,487.0,Critical,4,3,Completed,4,1,2024-05-11 00:00:00,2024-05-17
2024-05-17,62,political,2024-05-15,2024-05-16,445.0,Critical,1,3,Delayed,2,1,2024-05-17 00:00:00,2024-05-18
2024-05-17,79,opportunity,2024-05-16,2024-05-17,905.0,Normal,2,3,Completed,2,2,2024-05-16 00:00:00,2024-05-17
2024-05-17,80,mouth,2024-05-17,2024-05-20,403.0,Normal,1,3,On Progress,3,2,2024-05-17 00:00:00,2024-05-21
2024-05-17,85,minute,2024-05-15,2024-05-17,547.0,Normal,0,4,On Progress,3,2,2024-05-15 00:00:00,2024-05-21
2024-05-17,93,dinner,2024-05-17,2024-05-18,576.0,Normal,1,4,On Progress,2,1,2024-05-17 00:00:00,2024-05-18
2024-05-17,122,different,2024-05-17,2024-05-20,363.0,Normal,1,6,On Progress,4,1,2024-05-17 00:00:00,2024-05-24
2024-05-17,136,office,2024-05-11,2024-05-14,911.0,Critical,4,6,Completed,4,1,2024-05-13 00:00:00,2024-05-17
2024-05-17,137,make,2024-05-15,2024-05-18,646.0,Normal,1,6,On Progress,4,2,2024-05-17 00:00:00,2024-05-22
2024-05-17,177,subject,2024-05-13,2024-05-18,1552.0,Critical,5,9,On Progress,6,3,2024-05-13 00:00:00,2024-05-18
2024-05-17,189,carry,2024-05-14,2024-05-19,2621.0,Critical,4,9,On Progress,6,3,2024-05-14 00:00:00,2024-05-19
2024-05-17,195,fly,2024-05-13,2024-05-18,2117.0,Critical,5,10,On Progress,6,5,2024-05-13 00:00:00,2024-05-18
2024-05-17,214,usually,2024-05-15,2024-05-25,1605.0,Critical,3,10,On Progress,11,3,2024-05-15 00:00:00,2024-05-26
2024-05-17,233,citizen,2024-05-15,2024-05-21,1489.0,Critical,3,10,On Progress,7,5,2024-05-15 00:00:00,2024-05-21
2024-05-17,240,establish,2024-05-15,2024-05-17,702.0,Normal,2,11,On Progress,3,2,2024-05-15 00:00:00,2024-05-21
2024-05-17,322,instead,2024-05-09,2024-05-10,672.0,Critical,1,14,Delayed,2,2,2024-05-13 00:00:00,2024-05-18
2024-05-17,330,seat,2024-05-15,2024-05-18,405.0,Normal,3,14,On Progress,4,2,2024-05-15 00:00:00,2024-05-18
2024-05-17,351,play,2024-05-10,2024-05-14,228.0,Critical,2,15,Delayed,3,2,2024-05-15 00:00:00,2024-05-20
2024-05-17,367,realize,2024-05-09,2024-05-14,719.0,Critical,4,15,Completed,4,2,2024-05-14 00:00:00,2024-05-17
2024-05-17,368,professional,2024-05-15,2024-05-17,291.0,Normal,1,15,On Progress,3,3,2024-05-17 00:00:00,2024-05-21
2024-05-17,386,career,2024-05-11,2024-05-15,805.0,Critical,4,15,Completed,4,1,2024-05-14 00:00:00,2024-05-17
2024-05-17,387,for,2024-05-15,2024-05-16,445.0,Critical,1,15,Delayed,2,3,2024-05-17 00:00:00,2024-05-20
2024-05-17,399,keep,2024-05-10,2024-05-15,527.0,Critical,2,16,Delayed,4,1,2024-05-16 00:00:00,2024-05-22
2024-05-17,415,beyond,2024-05-11,2024-05-14,795.0,Critical,2,16,Delayed,3,1,2024-05-13 00:00:00,2024-05-21
2024-05-17,429,century,2024-05-16,2024-05-20,226.0,Normal,0,17,On Progress,3,2,2024-05-16 00:00:00,2024-05-22
2024-05-17,444,democratic,2024-05-08,2024-05-09,652.0,Critical,1,17,Delayed,2,1,2024-05-16 00:00:00,2024-05-22
2024-05-17,457,professor,2024-05-12,2024-05-15,585.0,Critical,3,18,Delayed,4,3,2024-05-15 00:00:00,2024-05-19
2024-05-17,486,as,2024-05-13,2024-05-20,2869.0,Critical,5,20,On Progress,8,5,2024-05-13 00:00:00,2024-05-20
2024-05-17,505,people,2024-05-15,2024-05-23,1076.0,Critical,3,20,On Progress,9,5,2024-05-15 00:00:00,2024-05-23
2024-05-17,524,read,2024-05-16,2024-05-26,1013.0,Critical,2,20,On Progress,11,3,2024-05-16 00:00:00,2024-05-27
2024-05-17,599,picture,2024-05-15,2024-05-17,298.0,Normal,0,22,On Progress,3,1,2024-05-16 00:00:00,2024-05-22
2024-05-17,617,from,2024-05-06,2024-05-08,327.0,Critical,2,22,Delayed,3,3,2024-05-16 00:00:00,2024-05-18
2024-05-17,627,husband,2024-05-13,2024-05-23,1402.0,Critical,5,23,On Progress,11,3,2024-05-13 00:00:00,2024-05-23
2024-05-17,642,make,2024-05-15,2024-05-25,1009.0,Critical,3,23,On Progress,11,4,2024-05-15 00:00:00,2024-05-25
2024-05-17,657,color,2024-05-16,2024-05-27,2287.0,Critical,1,23,On Progress,12,5,2024-05-16 00:00:00,2024-05-30
2024-05-17,669,either,2024-05-16,2024-05-18,212.0,Normal,2,24,On Progress,3,3,2024-05-16 00:00:00,2024-05-18
2024-05-17,682,visit,2024-05-15,2024-05-18,312.0,Normal,2,24,On Progress,4,2,2024-05-15 00:00:00,2024-05-19
2024-05-17,741,carry,2024-05-15,2024-05-16,551.0,Critical,1,26,Delayed,2,2,2024-05-16 00:00:00,2024-05-18
2024-05-17,755,tough,2024-05-14,2024-05-15,785.0,Critical,2,26,Completed,2,1,2024-05-16 00:00:00,2024-05-17
2024-05-17,756,general,2024-05-15,2024-05-18,933.0,Normal,1,26,On Progress,4,1,2024-05-17 00:00:00,2024-05-22
2024-05-17,773,benefit,2024-05-16,2024-05-20,499.0,Normal,2,26,On Progress,4,3,2024-05-16 00:00:00,2024-05-21
2024-05-17,790,everybody,2024-05-09,2024-05-12,302.0,Critical,4,27,Completed,4,2,2024-05-11 00:00:00,2024-05-17
2024-05-17,791,gas,2024-05-14,2024-05-15,559.0,Critical,1,27,Delayed,2,2,2024-05-17 00:00:00,2024-05-18
2024-05-17,809,face,2024-05-08,2024-05-10,411.0,Critical,2,27,Delayed,3,1,2024-05-15 00:00:00,2024-05-21
2024-05-17,828,enough,2024-05-17,2024-05-19,888.0,Normal,1,28,On Progress,3,2,2024-05-17 00:00:00,2024-05-20
2024-05-17,847,performance,2024-05-17,2024-05-19,993.0,Normal,0,28,On Progress,3,2,2024-05-17 00:00:00,2024-05-20
2024-05-17,887,city,2024-05-15,2024-05-16,479.0,Critical,1,30,Delayed,2,2,2024-05-15 00:00:00,2024-05-20
2024-05-17,900,try,2024-05-08,2024-05-20,2807.0,Critical,9,30,On Progress,11,5,2024-05-08 00:00:00,2024-05-20
2024-05-17,916,join,2024-05-16,2024-05-17,751.0,Normal,2,30,Completed,2,1,2024-05-16 00:00:00,2024-05-17
2024-05-18,62,political,2024-05-15,2024-05-16,445.0,Critical,2,3,Completed,2,1,2024-05-17 00:00:00,2024-05-18
2024-05-18,63,environment,2024-05-16,2024-05-17,647.0,Critical,1,3,Delayed,2,1,2024-05-18 00:00:00,2024-05-20
2024-05-18,80,mouth,2024-05-17,2024-05-20,403.0,Normal,1,3,On Progress,3,2,2024-05-17 00:00:00,2024-05-21
2024-05-18,85,minute,2024-05-15,2024-05-17,547.0,Critical,1,4,Delayed,3,2,2024-05-15 00:00:00,2024-05-21
2024-05-18,93,dinner,2024-05-17,2024-05-18,576.0,Normal,2,4,Completed,2,1,2024-05-17 00:00:00,2024-05-18
2024-05-18,122,different,2024-05-17,2024-05-20,363.0,Normal,2,6,On Progress,4,1,2024-05-17 00:00:00,2024-05-24
2024-05-18,137,make,2024-05-15,2024-05-18,646.0,Normal,1,6,On Progress,4,2,2024-05-17 00:00:00,2024-05-22
2024-05-18,177,subject,2024-05-13,2024-05-18,1552.0,Critical,6,9,Completed,6,3,2024-05-13 00:00:00,2024-05-18
2024-05-18,189,carry,2024-05-14,2024-05-19,2621.0,Critical,5,9,On Progress,6,3,2024-05-14 00:00:00,2024-05-19
2024-05-18,195,fly,2024-05-13,2024-05-18,2117.0,Critical,6,10,Completed,6,5,2024-05-13 00:00:00,2024-05-18
