Date,ID,Name,StartDate,EndDate,Cost,Priority,Progress,ProjectID,Status,Duration,Trade,TaskLength,IsBadWeather,WeatherAssessment,ActualStartDate,ActualEndDate
2020-01-28,1831,foot,2020-01-21,2020-01-23,434.0,Critical,1,5,Delayed,3,2,10,0,18.51851851851852,2020-01-28 00:00:00,2020-02-01
2020-01-28,1980,pass,2020-01-19,2020-01-24,575.0,Critical,6,5,Completed,6,3,9,0,19.230769230769234,2020-01-21 00:00:00,2020-01-28
2020-01-28,1981,now,2020-01-26,2020-01-30,583.0,Normal,1,5,On Progress,5,3,10,0,15.384615384615385,2020-01-28 00:00:00,2020-02-04
2020-01-28,2133,its,2020-01-16,2020-01-21,314.0,Critical,3,5,Delayed,5,1,12,0,18.51851851851852,2020-01-22 00:00:00,2020-01-30
2020-01-28,2277,unit,2020-01-01,2020-01-09,599.0,Critical,2,6,Delayed,7,2,16,0,21.73913043478261,2020-01-24 00:00:00,2020-02-06
2020-01-28,2388,international,2020-01-22,2020-01-28,604.0,Normal,3,6,On Progress,5,2,16,0,17.391304347826086,2020-01-22 00:00:00,2020-01-30
2020-01-28,2504,hour,2020-01-22,2020-01-29,745.0,Normal,3,7,On Progress,8,1,23,0,16.129032258064516,2020-01-25 00:00:00,2020-02-02
2020-01-28,2616,different,2020-01-17,2020-01-20,418.0,Critical,4,7,Completed,4,3,22,0,16.129032258064516,2020-01-23 00:00:00,2020-01-28
2020-01-28,2617,draw,2020-01-20,2020-01-22,578.0,Critical,1,7,Delayed,3,2,23,0,16.129032258064516,2020-01-28 00:00:00,2020-01-30
2020-01-28,2773,role,2020-01-01,2020-01-10,278.0,Critical,3,8,Delayed,8,3,72,0,21.73913043478261,2020-01-24 00:00:00,2020-02-04
2020-01-28,2902,skill,2019-12-07,2019-12-17,718.0,Critical,4,8,Delayed,8,3,63,0,38.095238095238095,2020-01-23 00:00:00,2020-02-04
2020-01-28,3048,their,2019-12-29,2020-01-06,367.0,Critical,4,8,Delayed,7,2,71,0,22.727272727272727,2020-01-20 00:00:00,2020-02-03
2020-01-28,3118,who,2020-01-13,2020-01-15,378.0,Critical,2,9,Delayed,3,3,7,0,17.391304347826086,2020-01-24 00:00:00,2020-01-29
2020-01-28,3246,same,2020-01-17,2020-01-28,372.0,Normal,1,9,On Progress,8,3,9,0,19.047619047619047,2020-01-27 00:00:00,2020-02-07
2020-01-28,3441,suffer,2020-01-09,2020-01-14,257.0,Critical,4,10,Completed,4,2,80,0,18.181818181818183,2020-01-23 00:00:00,2020-01-28
2020-01-28,3442,stage,2020-01-14,2020-01-20,842.0,Critical,1,10,Delayed,5,2,81,0,17.391304347826086,2020-01-28 00:00:00,2020-02-05
2020-01-28,3590,medical,2019-10-30,2019-11-07,415.0,Critical,7,10,Completed,7,3,64,0,8.695652173913043,2020-01-20 00:00:00,2020-01-28
2020-01-28,3591,picture,2019-11-09,2019-11-13,224.0,Critical,1,10,Delayed,4,3,65,0,9.523809523809524,2020-01-28 00:00:00,2020-02-06
2020-01-28,3767,kid,2019-12-13,2019-12-23,653.0,Critical,4,10,Delayed,7,3,76,0,38.095238095238095,2020-01-23 00:00:00,2020-02-03
2020-01-29,48,capital,2019-12-20,2019-12-26,323.0,Critical,4,1,Delayed,5,1,47,0,28.57142857142857,2020-01-20 00:00:00,2020-01-30
2020-01-29,197,sort,2020-01-03,2020-01-13,774.0,Critical,7,1,Completed,7,2,45,0,23.809523809523807,2020-01-17 00:00:00,2020-01-29
2020-01-29,198,father,2020-01-15,2020-01-21,438.0,Critical,1,1,Delayed,5,2,46,0,17.391304347826086,2020-01-29 00:00:00,2020-02-05
2020-01-29,350,enjoy,2019-12-26,2019-12-30,261.0,Critical,1,1,Delayed,3,1,47,0,27.27272727272727,2020-01-27 00:00:00,2020-02-03
2020-01-29,505,book,2020-01-24,2020-01-26,555.0,Critical,1,2,Delayed,3,3,64,0,12.903225806451612,2020-01-28 00:00:00,2020-02-01
2020-01-29,684,receive,2020-01-17,2020-01-20,570.0,Critical,2,2,Delayed,4,2,74,0,16.129032258064516,2020-01-28 00:00:00,2020-01-31
2020-01-29,849,leader,2020-01-05,2020-01-11,840.0,Critical,6,2,Delayed,7,2,70,0,16.129032258064516,2020-01-22 00:00:00,2020-01-30
2020-01-29,937,serve,2020-01-20,2020-01-22,912.0,Critical,3,3,Completed,3,2,6,0,17.391304347826086,2020-01-24 00:00:00,2020-01-29
2020-01-29,938,look,2020-01-22,2020-01-30,431.0,Normal,1,3,On Progress,7,3,7,0,17.391304347826086,2020-01-29 00:00:00,2020-02-10
2020-01-29,1103,person,2020-01-25,2020-01-27,736.0,Critical,2,3,Completed,2,3,11,0,14.285714285714285,2020-01-28 00:00:00,2020-01-29
2020-01-29,1104,choose,2020-01-28,2020-01-31,590.0,Normal,1,3,On Progress,4,1,12,0,13.043478260869565,2020-01-29 00:00:00,2020-02-05
2020-01-29,1261,challenge,2020-01-28,2020-02-04,369.0,Normal,2,3,On Progress,6,3,8,0,13.043478260869565,2020-01-28 00:00:00,2020-02-05
2020-01-29,1492,individual,2019-12-20,2019-12-23,803.0,Critical,3,4,Completed,3,2,81,0,34.61538461538461,2020-01-25 00:00:00,2020-01-29
2020-01-29,1493,before,2019-12-24,2019-12-30,738.0,Critical,1,4,Delayed,6,2,82,0,29.629629629629626,2020-01-29 00:00:00,2020-02-06
2020-01-29,1632,since,2019-11-29,2019-12-05,539.0,Critical,5,4,Delayed,6,2,81,0,26.923076923076923,2020-01-20 00:00:00,2020-01-30
2020-01-29,1777,operation,2020-01-10,2020-01-18,238.0,Critical,3,4,Delayed,8,3,86,0,19.230769230769234,2020-01-25 00:00:00,2020-02-05
2020-01-29,1831,foot,2020-01-21,2020-01-23,434.0,Critical,1,5,Delayed,3,2,10,0,18.51851851851852,2020-01-28 00:00:00,2020-02-01
2020-01-29,1981,now,2020-01-26,2020-01-30,583.0,Normal,2,5,On Progress,5,3,10,0,15.384615384615385,2020-01-28 00:00:00,2020-02-04
2020-01-29,2133,its,2020-01-16,2020-01-21,314.0,Critical,4,5,Delayed,5,1,12,0,18.51851851851852,2020-01-22 00:00:00,2020-01-30
2020-01-29,2277,unit,2020-01-01,2020-01-09,599.0,Critical,3,6,Delayed,7,2,16,0,21.73913043478261,2020-01-24 00:00:00,2020-02-06
2020-01-29,2388,international,2020-01-22,2020-01-28,604.0,Critical,4,6,Delayed,5,2,16,0,17.391304347826086,2020-01-22 00:00:00,2020-01-30
2020-01-29,2504,hour,2020-01-22,2020-01-29,745.0,Normal,4,7,On Progress,8,1,23,0,16.129032258064516,2020-01-25 00:00:00,2020-02-02
2020-01-29,2617,draw,2020-01-20,2020-01-22,578.0,Critical,2,7,Delayed,3,2,23,0,16.129032258064516,2020-01-28 00:00:00,2020-01-30
2020-01-29,2773,role,2020-01-01,2020-01-10,278.0,Critical,4,8,Delayed,8,3,72,0,21.73913043478261,2020-01-24 00:00:00,2020-02-04
2020-01-29,2902,skill,2019-12-07,2019-12-17,718.0,Critical,5,8,Delayed,8,3,63,0,38.095238095238095,2020-01-23 00:00:00,2020-02-04
2020-01-29,3048,their,2019-12-29,2020-01-06,367.0,Critical,5,8,Delayed,7,2,71,0,22.727272727272727,2020-01-20 00:00:00,2020-02-03
2020-01-29,3118,who,2020-01-13,2020-01-15,378.0,Critical,3,9,Completed,3,3,7,0,17.391304347826086,2020-01-24 00:00:00,2020-01-29
2020-01-29,3119,present,2020-01-16,2020-01-17,721.0,Critical,0,9,Delayed,2,1,8,0,18.181818181818183,2020-01-29 00:00:00,2020-02-03
2020-01-29,3246,same,2020-01-17,2020-01-28,372.0,Critical,2,9,Delayed,8,3,9,0,19.047619047619047,2020-01-27 00:00:00,2020-02-07
2020-01-29,3442,stage,2020-01-14,2020-01-20,842.0,Critical,2,10,Delayed,5,2,81,0,17.391304347826086,2020-01-28 00:00:00,2020-02-05
2020-01-29,3591,picture,2019-11-09,2019-11-13,224.0,Critical,2,10,Delayed,4,3,65,0,9.523809523809524,2020-01-28 00:00:00,2020-02-06
2020-01-29,3767,kid,2019-12-13,2019-12-23,653.0,Critical,5,10,Delayed,7,3,76,0,38.095238095238095,2020-01-23 00:00:00,2020-02-03
2020-01-30,48,capital,2019-12-20,2019-12-26,323.0,Critical,5,1,Completed,5,1,47,1,28.57142857142857,2020-01-20 00:00:00,2020-01-30
2020-01-30,49,travel,2019-12-26,2019-12-30,918.0,Critical,1,1,Delayed,3,2,48,1,27.27272727272727,2020-01-30 00:00:00,2020-02-04
2020-01-30,198,father,2020-01-15,2020-01-21,438.0,Critical,2,1,Delayed,5,2,46,1,17.391304347826086,2020-01-29 00:00:00,2020-02-05
2020-01-30,350,enjoy,2019-12-26,2019-12-30,261.0,Critical,1,1,Delayed,3,1,47,1,27.27272727272727,2020-01-27 00:00:00,2020-02-03
2020-01-30,505,book,2020-01-24,2020-01-26,555.0,Critical,1,2,Delayed,3,3,64,1,12.903225806451612,2020-01-28 00:00:00,2020-02-01
2020-01-30,684,receive,2020-01-17,2020-01-20,570.0,Critical,3,2,Delayed,4,2,74,1,16.129032258064516,2020-01-28 00:00:00,2020-01-31
2020-01-30,849,leader,2020-01-05,2020-01-11,840.0,Critical,7,2,Completed,7,2,70,1,16.129032258064516,2020-01-22 00:00:00,2020-01-30
2020-01-30,850,nice,2020-01-11,2020-01-16,553.0,Critical,0,2,Delayed,6,3,71,1,16.129032258064516,2020-01-30 00:00:00,2020-02-06
2020-01-30,938,look,2020-01-22,2020-01-30,431.0,Normal,2,3,On Progress,7,3,7,1,17.391304347826086,2020-01-29 00:00:00,2020-02-10
2020-01-30,1104,choose,2020-01-28,2020-01-31,590.0,Normal,2,3,On Progress,4,1,12,1,13.043478260869565,2020-01-29 00:00:00,2020-02-05
2020-01-30,1261,challenge,2020-01-28,2020-02-04,369.0,Normal,3,3,On Progress,6,3,8,1,13.043478260869565,2020-01-28 00:00:00,2020-02-05
2020-01-30,1493,before,2019-12-24,2019-12-30,738.0,Critical,1,4,Delayed,6,2,82,1,29.629629629629626,2020-01-29 00:00:00,2020-02-06
2020-01-30,1632,since,2019-11-29,2019-12-05,539.0,Critical,6,4,Completed,6,2,81,1,26.923076923076923,2020-01-20 00:00:00,2020-01-30
2020-01-30,1633,parent,2019-12-05,2019-12-11,913.0,Critical,0,4,Delayed,6,1,82,1,40.74074074074074,2020-01-30 00:00:00,2020-02-07
2020-01-30,1777,operation,2020-01-10,2020-01-18,238.0,Critical,4,4,Delayed,8,3,86,1,19.230769230769234,2020-01-25 00:00:00,2020-02-05
2020-01-30,1831,foot,2020-01-21,2020-01-23,434.0,Critical,2,5,Delayed,3,2,10,1,18.51851851851852,2020-01-28 00:00:00,2020-02-01
2020-01-30,1981,now,2020-01-26,2020-01-30,583.0,Normal,3,5,On Progress,5,3,10,1,15.384615384615385,2020-01-28 00:00:00,2020-02-04
2020-01-30,2133,its,2020-01-16,2020-01-21,314.0,Critical,5,5,Completed,5,1,12,1,18.51851851851852,2020-01-22 00:00:00,2020-01-30
2020-01-30,2134,national,2020-01-21,2020-01-25,999.0,Critical,1,5,Delayed,5,3,13,1,18.51851851851852,2020-01-30 00:00:00,2020-02-05
2020-01-30,2277,unit,2020-01-01,2020-01-09,599.0,Critical,4,6,Delayed,7,2,16,1,21.73913043478261,2020-01-24 00:00:00,2020-02-06
2020-01-30,2388,international,2020-01-22,2020-01-28,604.0,Critical,5,6,Completed,5,2,16,1,17.391304347826086,2020-01-22 00:00:00,2020-01-30
2020-01-30,2389,lay,2020-01-30,2020-02-03,754.0,Normal,0,6,On Progress,3,3,17,1,13.636363636363635,2020-01-30 00:00:00,2020-02-06
2020-01-30,2504,hour,2020-01-22,2020-01-29,745.0,Critical,5,7,Delayed,8,1,23,1,16.129032258064516,2020-01-25 00:00:00,2020-02-02
2020-01-30,2617,draw,2020-01-20,2020-01-22,578.0,Critical,3,7,Completed,3,2,23,1,16.129032258064516,2020-01-28 00:00:00,2020-01-30
2020-01-30,2618,chair,2020-01-24,2020-01-28,882.0,Critical,0,7,Delayed,5,2,24,1,12.903225806451612,2020-01-30 00:00:00,2020-02-04
2020-01-30,2773,role,2020-01-01,2020-01-10,278.0,Critical,5,8,Delayed,8,3,72,1,21.73913043478261,2020-01-24 00:00:00,2020-02-04
2020-01-30,2902,skill,2019-12-07,2019-12-17,718.0,Critical,5,8,Delayed,8,3,63,1,38.095238095238095,2020-01-23 00:00:00,2020-02-04
2020-01-30,3048,their,2019-12-29,2020-01-06,367.0,Critical,6,8,Delayed,7,2,71,1,22.727272727272727,2020-01-20 00:00:00,2020-02-03
2020-01-30,3119,present,2020-01-16,2020-01-17,721.0,Critical,0,9,Delayed,2,1,8,1,18.181818181818183,2020-01-29 00:00:00,2020-02-03
2020-01-30,3246,same,2020-01-17,2020-01-28,372.0,Critical,3,9,Delayed,8,3,9,1,19.047619047619047,2020-01-27 00:00:00,2020-02-07
2020-01-30,3442,stage,2020-01-14,2020-01-20,842.0,Critical,3,10,Delayed,5,2,81,1,17.391304347826086,2020-01-28 00:00:00,2020-02-05
2020-01-30,3591,picture,2019-11-09,2019-11-13,224.0,Critical,2,10,Delayed,4,3,65,1,9.523809523809524,2020-01-28 00:00:00,2020-02-06
2020-01-30,3767,kid,2019-12-13,2019-12-23,653.0,Critical,6,10,Delayed,7,3,76,1,38.095238095238095,2020-01-23 00:00:00,2020-02-03
2020-01-31,49,travel,2019-12-26,2019-12-30,918.0,Critical,1,1,Delayed,3,2,48,1,27.27272727272727,2020-01-30 00:00:00,2020-02-04
2020-01-31,198,father,2020-01-15,2020-01-21,438.0,Critical,2,1,Delayed,5,2,46,1,17.391304347826086,2020-01-29 00:00:00,2020-02-05
2020-01-31,350,enjoy,2019-12-26,2019-12-30,261.0,Critical,2,1,Delayed,3,1,47,1,27.27272727272727,2020-01-27 00:00:00,2020-02-03
2020-01-31,505,book,2020-01-24,2020-01-26,555.0,Critical,2,2,Delayed,3,3,64,1,12.903225806451612,2020-01-28 00:00:00,2020-02-01
2020-01-31,684,receive,2020-01-17,2020-01-20,570.0,Critical,4,2,Completed,4,2,74,1,16.129032258064516,2020-01-28 00:00:00,2020-01-31
2020-01-31,685,if,2020-01-21,2020-01-26,949.0,Critical,1,2,Delayed,6,1,75,1,16.129032258064516,2020-01-31 00:00:00,2020-02-06
2020-01-31,850,nice,2020-01-11,2020-01-16,553.0,Critical,0,2,Delayed,6,3,71,1,16.129032258064516,2020-01-30 00:00:00,2020-02-06
2020-01-31,938,look,2020-01-22,2020-01-30,431.0,Critical,2,3,Delayed,7,3,7,1,17.391304347826086,2020-01-29 00:00:00,2020-02-10
2020-01-31,1104,choose,2020-01-28,2020-01-31,590.0,Normal,2,3,On Progress,4,1,12,1,13.043478260869565,2020-01-29 00:00:00,2020-02-05
2020-01-31,1261,challenge,2020-01-28,2020-02-04,369.0,Normal,4,3,On Progress,6,3,8,1,13.043478260869565,2020-01-28 00:00:00,2020-02-05
2020-01-31,1493,before,2019-12-24,2019-12-30,738.0,Critical,2,4,Delayed,6,2,82,1,29.629629629629626,2020-01-29 00:00:00,2020-02-06
2020-01-31,1633,parent,2019-12-05,2019-12-11,913.0,Critical,1,4,Delayed,6,1,82,1,40.74074074074074,2020-01-30 00:00:00,2020-02-07
2020-01-31,1777,operation,2020-01-10,2020-01-18,238.0,Critical,5,4,Delayed,8,3,86,1,19.230769230769234,2020-01-25 00:00:00,2020-02-05
2020-01-31,1831,foot,2020-01-21,2020-01-23,434.0,Critical,2,5,Delayed,3,2,10,1,18.51851851851852,2020-01-28 00:00:00,2020-02-01
2020-01-31,1981,now,2020-01-26,2020-01-30,583.0,Critical,4,5,Delayed,5,3,10,1,15.384615384615385,2020-01-28 00:00:00,2020-02-04
2020-01-31,2134,national,2020-01-21,2020-01-25,999.0,Critical,1,5,Delayed,5,3,13,1,18.51851851851852,2020-01-30 00:00:00,2020-02-05
2020-01-31,2277,unit,2020-01-01,2020-01-09,599.0,Critical,5,6,Delayed,7,2,16,1,21.73913043478261,2020-01-24 00:00:00,2020-02-06
2020-01-31,2389,lay,2020-01-30,2020-02-03,754.0,Normal,1,6,On Progress,3,3,17,1,13.636363636363635,2020-01-30 00:00:00,2020-02-06
2020-01-31,2504,hour,2020-01-22,2020-01-29,745.0,Critical,6,7,Delayed,8,1,23,1,16.129032258064516,2020-01-25 00:00:00,2020-02-02
2020-01-31,2618,chair,2020-01-24,2020-01-28,882.0,Critical,1,7,Delayed,5,2,24,1,12.903225806451612,2020-01-30 00:00:00,2020-02-04
2020-01-31,2773,role,2020-01-01,2020-01-10,278.0,Critical,6,8,Delayed,8,3,72,1,21.73913043478261,2020-01-24 00:00:00,2020-02-04
2020-01-31,2902,skill,2019-12-07,2019-12-17,718.0,Critical,6,8,Delayed,8,3,63,1,38.095238095238095,2020-01-23 00:00:00,2020-02-04
2020-01-31,3048,their,2019-12-29,2020-01-06,367.0,Critical,6,8,Delayed,7,2,71,1,22.727272727272727,2020-01-20 00:00:00,2020-02-03
2020-01-31,3119,present,2020-01-16,2020-01-17,721.0,Critical,1,9,Delayed,2,1,8,1,18.181818181818183,2020-01-29 00:00:00,2020-02-03
2020-01-31,3246,same,2020-01-17,2020-01-28,372.0,Critical,4,9,Delayed,8,3,9,1,19.047619047619047,2020-01-27 00:00:00,2020-02-07
2020-01-31,3442,stage,2020-01-14,2020-01-20,842.0,Critical,3,10,Delayed,5,2,81,1,17.391304347826086,2020-01-28 00:00:00,2020-02-05
2020-01-31,3591,picture,2019-11-09,2019-11-13,224.0,Critical,3,10,Delayed,4,3,65,1,9.523809523809524,2020-01-28 00:00:00,2020-02-06
2020-01-31,3767,kid,2019-12-13,2019-12-23,653.0,Critical,6,10,Delayed,7,3,76,1,38.095238095238095,2020-01-23 00:00:00,2020-02-03
2020-02-01,505,book,2020-01-24,2020-01-26,555.0,Critical,3,2,Completed,3,3,64,1,12.903225806451612,2020-01-28 00:00:00,2020-02-01
2020-02-01,506,old,2020-01-26,2020-02-02,411.0,Normal,1,2,On Progress,8,3,65,1,12.903225806451612,2020-02-01 00:00:00,2020-02-08
2020-02-01,685,if,2020-01-21,2020-01-26,949.0,Critical,1,2,Delayed,6,1,75,1,16.129032258064516,2020-01-31 00:00:00,2020-02-06
2020-02-01,850,nice,2020-01-11,2020-01-16,553.0,Critical,1,2,Delayed,6,3,71,1,16.129032258064516,2020-01-30 00:00:00,2020-02-06
2020-02-01,1493,before,2019-12-24,2019-12-30,738.0,Critical,2,4,Delayed,6,2,82,1,29.629629629629626,2020-01-29 00:00:00,2020-02-06
2020-02-01,1633,parent,2019-12-05,2019-12-11,913.0,Critical,2,4,Delayed,6,1,82,1,40.74074074074074,2020-01-30 00:00:00,2020-02-07
2020-02-01,1777,operation,2020-01-10,2020-01-18,238.0,Critical,5,4,Delayed,8,3,86,1,19.230769230769234,2020-01-25 00:00:00,2020-02-05
2020-02-01,1831,foot,2020-01-21,2020-01-23,434.0,Critical,3,5,Completed,3,2,10,1,18.51851851851852,2020-01-28 00:00:00,2020-02-01
2020-02-01,1832,charge,2020-01-25,2020-02-01,421.0,Normal,1,5,On Progress,7,2,11,1,15.384615384615385,2020-02-01 00:00:00,2020-02-08
2020-02-01,1981,now,2020-01-26,2020-01-30,583.0,Critical,4,5,Delayed,5,3,10,1,15.384615384615385,2020-01-28 00:00:00,2020-02-04
2020-02-01,2134,national,2020-01-21,2020-01-25,999.0,Critical,2,5,Delayed,5,3,13,1,18.51851851851852,2020-01-30 00:00:00,2020-02-05
2020-02-01,2504,hour,2020-01-22,2020-01-29,745.0,Critical,7,7,Delayed,8,1,23,1,16.129032258064516,2020-01-25 00:00:00,2020-02-02
2020-02-01,2618,chair,2020-01-24,2020-01-28,882.0,Critical,2,7,Delayed,5,2,24,1,12.903225806451612,2020-01-30 00:00:00,2020-02-04
2020-02-02,506,old,2020-01-26,2020-02-02,411.0,Normal,2,2,On Progress,8,3,65,0,12.903225806451612,2020-02-01 00:00:00,2020-02-08
2020-02-02,685,if,2020-01-21,2020-01-26,949.0,Critical,2,2,Delayed,6,1,75,0,16.129032258064516,2020-01-31 00:00:00,2020-02-06
2020-02-02,850,nice,2020-01-11,2020-01-16,553.0,Critical,2,2,Delayed,6,3,71,0,16.129032258064516,2020-01-30 00:00:00,2020-02-06
2020-02-02,2504,hour,2020-01-22,2020-01-29,745.0,Critical,8,7,Completed,8,1,23,0,16.129032258064516,2020-01-25 00:00:00,2020-02-02
2020-02-02,2505,agent,2020-01-30,2020-02-04,753.0,Normal,1,7,On Progress,6,3,24,0,12.903225806451612,2020-02-02 00:00:00,2020-02-09
2020-02-02,2618,chair,2020-01-24,2020-01-28,882.0,Critical,3,7,Delayed,5,2,24,0,12.903225806451612,2020-01-30 00:00:00,2020-02-04
2020-02-03,49,travel,2019-12-26,2019-12-30,918.0,Critical,2,1,Delayed,3,2,48,0,27.27272727272727,2020-01-30 00:00:00,2020-02-04
2020-02-03,198,father,2020-01-15,2020-01-21,438.0,Critical,3,1,Delayed,5,2,46,0,17.391304347826086,2020-01-29 00:00:00,2020-02-05
2020-02-03,350,enjoy,2019-12-26,2019-12-30,261.0,Critical,3,1,Completed,3,1,47,0,27.27272727272727,2020-01-27 00:00:00,2020-02-03
2020-02-03,351,carry,2019-12-31,2020-01-06,468.0,Critical,1,1,Delayed,5,1,48,0,21.73913043478261,2020-02-03 00:00:00,2020-02-11
2020-02-03,506,old,2020-01-26,2020-02-02,411.0,Critical,3,2,Delayed,8,3,65,0,12.903225806451612,2020-02-01 00:00:00,2020-02-08
2020-02-03,685,if,2020-01-21,2020-01-26,949.0,Critical,3,2,Delayed,6,1,75,0,16.129032258064516,2020-01-31 00:00:00,2020-02-06
2020-02-03,850,nice,2020-01-11,2020-01-16,553.0,Critical,3,2,Delayed,6,3,71,0,16.129032258064516,2020-01-30 00:00:00,2020-02-06
2020-02-03,938,look,2020-01-22,2020-01-30,431.0,Critical,3,3,Delayed,7,3,7,0,17.391304347826086,2020-01-29 00:00:00,2020-02-10
2020-02-03,1104,choose,2020-01-28,2020-01-31,590.0,Critical,3,3,Delayed,4,1,12,0,13.043478260869565,2020-01-29 00:00:00,2020-02-05
2020-02-03,1261,challenge,2020-01-28,2020-02-04,369.0,Normal,5,3,On Progress,6,3,8,0,13.043478260869565,2020-01-28 00:00:00,2020-02-05
2020-02-03,1493,before,2019-12-24,2019-12-30,738.0,Critical,3,4,Delayed,6,2,82,0,29.629629629629626,2020-01-29 00:00:00,2020-02-06
2020-02-03,1633,parent,2019-12-05,2019-12-11,913.0,Critical,3,4,Delayed,6,1,82,0,40.74074074074074,2020-01-30 00:00:00,2020-02-07
2020-02-03,1777,operation,2020-01-10,2020-01-18,238.0,Critical,6,4,Delayed,8,3,86,0,19.230769230769234,2020-01-25 00:00:00,2020-02-05
2020-02-03,1832,charge,2020-01-25,2020-02-01,421.0,Critical,2,5,Delayed,7,2,11,0,15.384615384615385,2020-02-01 00:00:00,2020-02-08
2020-02-03,1981,now,2020-01-26,2020-01-30,583.0,Critical,4,5,Delayed,5,3,10,0,15.384615384615385,2020-01-28 00:00:00,2020-02-04
2020-02-03,2134,national,2020-01-21,2020-01-25,999.0,Critical,3,5,Delayed,5,3,13,0,18.51851851851852,2020-01-30 00:00:00,2020-02-05
2020-02-03,2277,unit,2020-01-01,2020-01-09,599.0,Critical,6,6,Delayed,7,2,16,0,21.73913043478261,2020-01-24 00:00:00,2020-02-06
2020-02-03,2389,lay,2020-01-30,2020-02-03,754.0,Normal,1,6,On Progress,3,3,17,0,13.636363636363635,2020-01-30 00:00:00,2020-02-06
2020-02-03,2505,agent,2020-01-30,2020-02-04,753.0,Normal,2,7,On Progress,6,3,24,0,12.903225806451612,2020-02-02 00:00:00,2020-02-09
2020-02-03,2618,chair,2020-01-24,2020-01-28,882.0,Critical,4,7,Delayed,5,2,24,0,12.903225806451612,2020-01-30 00:00:00,2020-02-04
2020-02-03,2773,role,2020-01-01,2020-01-10,278.0,Critical,7,8,Delayed,8,3,72,0,21.73913043478261,2020-01-24 00:00:00,2020-02-04
2020-02-03,2902,skill,2019-12-07,2019-12-17,718.0,Critical,7,8,Delayed,8,3,63,0,38.095238095238095,2020-01-23 00:00:00,2020-02-04
2020-02-03,3048,their,2019-12-29,2020-01-06,367.0,Critical,7,8,Completed,7,2,71,0,22.727272727272727,2020-01-20 00:00:00,2020-02-03
2020-02-03,3049,discuss,2020-01-06,2020-01-08,995.0,Critical,1,8,Delayed,3,1,72,0,17.391304347826086,2020-02-03 00:00:00,2020-02-05
2020-02-03,3119,present,2020-01-16,2020-01-17,721.0,Critical,2,9,Completed,2,1,8,0,18.181818181818183,2020-01-29 00:00:00,2020-02-03
2020-02-03,3120,beyond,2020-01-19,2020-01-20,828.0,Critical,1,9,Delayed,2,3,9,0,18.181818181818183,2020-02-03 00:00:00,2020-02-04
2020-02-03,3246,same,2020-01-17,2020-01-28,372.0,Critical,5,9,Delayed,8,3,9,0,19.047619047619047,2020-01-27 00:00:00,2020-02-07
2020-02-03,3442,stage,2020-01-14,2020-01-20,842.0,Critical,3,10,Delayed,5,2,81,0,17.391304347826086,2020-01-28 00:00:00,2020-02-05
2020-02-03,3591,picture,2019-11-09,2019-11-13,224.0,Critical,3,10,Delayed,4,3,65,0,9.523809523809524,2020-01-28 00:00:00,2020-02-06
2020-02-03,3767,kid,2019-12-13,2019-12-23,653.0,Critical,7,10,Completed,7,3,76,0,38.095238095238095,2020-01-23 00:00:00,2020-02-03
2020-02-03,3768,have,2019-12-24,2019-12-30,394.0,Critical,1,10,Delayed,5,1,77,0,26.08695652173913,2020-02-03 00:00:00,2020-02-07
2020-02-04,49,travel,2019-12-26,2019-12-30,918.0,Critical,3,1,Completed,3,2,48,0,27.27272727272727,2020-01-30 00:00:00,2020-02-04
2020-02-04,50,man,2020-01-01,2020-01-07,298.0,Critical,1,1,Delayed,5,2,49,0,21.73913043478261,2020-02-04 00:00:00,2020-02-12
2020-02-04,198,father,2020-01-15,2020-01-21,438.0,Critical,4,1,Delayed,5,2,46,0,17.391304347826086,2020-01-29 00:00:00,2020-02-05
2020-02-04,351,carry,2019-12-31,2020-01-06,468.0,Critical,2,1,Delayed,5,1,48,0,21.73913043478261,2020-02-03 00:00:00,2020-02-11
2020-02-04,506,old,2020-01-26,2020-02-02,411.0,Critical,4,2,Delayed,8,3,65,0,12.903225806451612,2020-02-01 00:00:00,2020-02-08
2020-02-04,685,if,2020-01-21,2020-01-26,949.0,Critical,4,2,Delayed,6,1,75,0,16.129032258064516,2020-01-31 00:00:00,2020-02-06
2020-02-04,850,nice,2020-01-11,2020-01-16,553.0,Critical,4,2,Delayed,6,3,71,0,16.129032258064516,2020-01-30 00:00:00,2020-02-06
2020-02-04,938,look,2020-01-22,2020-01-30,431.0,Critical,4,3,Delayed,7,3,7,0,17.391304347826086,2020-01-29 00:00:00,2020-02-10
2020-02-04,1104,choose,2020-01-28,2020-01-31,590.0,Critical,3,3,Delayed,4,1,12,0,13.043478260869565,2020-01-29 00:00:00,2020-02-05
